,Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s].1,NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s].1,NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s].1,HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s].1,N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
1000,8.98201798201798,648,101325.00000000004,2.7710000000000005e-08,0.066,0.9,0.033999999999999975,0.07333333333333332,648.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.033583680293028016,0.0,0.0,0.8522456800058547,0.07346818358333039,0.024489393862764792,1.3299912895717486e-09,0.016213060925030758,0.0,0.0011942441891865329,1.2823977027687775e-11,0.9510927757965668,1.1141816706945577e-08,6.816770631343526e-08,1.9913500607118754e-09,4.246204072041853e-06,0.047688182937822,2.0107317365404413e-06,6.688443795407761e-07,6.170683164138385e-06,2.8187590684741387e-06,1.0451253162818821e-13,7.901531114626523e-08,8.721524891361834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0463541104597503e-07,2.0927081078255576e-07,6.975693128369008e-08,1.1302316950849372e-14,-1.3951387384509433e-07,0.0,-2.7662804924548996e-15,1.0701555182351828e-21,9.529443091518159e-18,8.207769392571681e-21,7.325299746532801e-18,6.076137907569519e-20,-6.266554884579227e-20,-2.7837186181305677e-15,2.7463548452335376e-21,-1.4834162065798263e-17,9.44853744229172e-21,-2.9225712758176286e-21,-8.630090535617906e-22,-1.1356765784797524e-20,2.7739567048484224e-15,1.390742236760537e-07,1.0463541104597503e-07,1.4042897751840528e-07,-2.0927014439072782e-07,-2.0226757078436969e-07,1.7059130291608223e-11,1.3116869460952563e-07,6.860103816915887e-10,6.972451747037848e-09,6.860103816915887e-10,6.975013456970173e-08,6.975013456970173e-08,-1.1302316950849372e-14,1.3950027071613314e-07,-8.776882970872659e-17,6.27136793093378e-19,-1.9586691578204496e-15,1.3950026062081733e-07,4.0814816469132784e-13,7.066853367176958e-14,6.5313678384988875e-12,2.997306590961006e-13,-2.0229902915298678e-19,1.3941687654928124e-07,7.066853367176958e-14,6.5313678384988875e-12,-6.424990744686309e-08,8.338129757938807e-11,-6.967354998610879e-08,-5.507023836826981e-09,-5.507023836764316e-09,-4.692910870088382e-16,4.400305820301654e-10,4.975140772671656e-20,-6.663918280012176e-13,4.3965016904064715e-10,3.490548726379478e-13,4.050506507897193e-13,2.9223006057669445e-13,4.6064228825177704e-21,4.692797302430534e-16
1000,8.98201798201798,673,101324.99999999996,2.7710000000000005e-08,0.066,0.1,0.8340000000000001,0.66,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.8209319163874692,0.0,0.0,0.05018579267736193,0.09589843869512456,0.031957093208977806,8.504864209250817e-10,0.0010267581805802214,0.0,0.001472441664726802,1.5417324803696393e-11,0.990425512020354,1.2262121661825673e-08,9.5774707693589e-08,1.0694404998912364e-09,2.9472845769963544e-06,0.008095654302090517,9.806019316171457e-08,3.3594007482675606e-08,2.679552999030441e-07,7.99787870620346e-07,2.2670672957758403e-14,2.8304591968522482e-08,2.1079045788332526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.849719525742315e-09,1.7699431808345217e-08,5.8998069852494916e-09,7.238661640155534e-15,-1.1799621208547136e-08,0.0,-9.058417458145488e-17,3.465719763187881e-23,6.106223481802778e-19,7.813282565416348e-22,4.478342601472291e-18,2.2953434817733965e-20,-2.282356746156314e-20,-8.669549471067621e-17,-2.6518682666933347e-23,-2.094388355531089e-21,-2.1494358141821063e-23,-3.155629413404445e-22,-1.7299030692429645e-22,-6.824092185530098e-22,8.608505964110999e-17,1.1751974025083289e-08,8.849719525742315e-09,1.1755261491147959e-08,-1.7699345251681768e-08,-1.7320605798500206e-08,1.1865538057059866e-12,1.14183127286255e-08,2.2573415968861576e-12,3.767328674274337e-10,2.2573415968861576e-12,5.8993603360244745e-09,5.8993603360244745e-09,-7.238661640155534e-15,1.1798720667153987e-08,-2.281274670668819e-18,3.8594168082735225e-20,-5.0969155000742426e-17,1.179871352008366e-08,5.350970366939282e-14,2.8720243743094703e-16,4.100181887587989e-13,8.88113969745245e-15,-6.504843919584714e-21,1.179012736120636e-08,2.8720243743094703e-16,4.100181887587989e-13,-5.519009325649166e-09,8.586072792239261e-12,-5.891220912457382e-09,-3.8079765960032544e-10,-3.807976595775019e-10,-5.811334232434143e-17,4.768921469342927e-11,1.0655624706198847e-20,-8.655666344637123e-14,4.764718346384611e-11,4.123544908974135e-14,5.1997193697953824e-14,3.529714745840135e-14,8.138112228768088e-22,5.811265991512289e-17
1000,8.98201798201798,673,101325.0,2.7710000000000005e-08,0.066,0.2,0.7339999999999999,0.33,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.7229001840194156,0.0,0.0,0.15004461814828648,0.09309102426275266,0.031020923273934936,1.5234751766066088e-09,0.002943248772135153,0.0,0.0014013922576314964,1.4981094416970293e-11,0.9841294407314368,1.2433516551784395e-08,8.849190383265344e-08,1.025317752175159e-09,2.9685367299599837e-06,0.014460055328601873,2.669151411672974e-07,9.165329571195056e-08,7.303226067237424e-07,1.3161522350128326e-06,4.310684410783457e-14,5.2781738189230845e-08,3.5833548208504836e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3966883564141947e-08,4.7933754207825534e-08,1.5977911601765482e-08,1.2929792349981529e-14,-3.195583613253339e-08,0.0,-6.654128349508084e-17,1.4968712364977673e-21,9.989150194063869e-19,-7.912013790537769e-21,-9.32963116264269e-18,-1.2252199233135446e-20,1.2192642229031628e-20,-7.667806783177935e-17,1.6030292255879827e-22,2.0449602644871386e-19,2.326494697725876e-23,1.5022440029272607e-21,9.22669867348045e-22,6.249588903735508e-22,7.568052353010795e-17,3.183213772667238e-08,2.3966883564141947e-08,3.186219918408682e-08,-4.7933529749740165e-08,-4.6888199406495615e-08,3.2850302450765935e-12,3.0882434081072115e-08,1.6724645745219872e-11,1.0397790274611367e-09,1.6724645745219872e-11,1.5976683949180134e-08,1.5976683949180134e-08,-1.2929792349981529e-14,3.1953368000168037e-08,-1.1109896173178203e-17,1.3844612266792474e-19,-2.47801891308398e-16,3.1953355045244436e-08,1.4491530809571876e-13,2.130799559026925e-15,1.1331380213215991e-12,3.8780437038546915e-14,-3.166694715401292e-20,3.19293354971849e-08,2.130799559026925e-15,1.1331380213215991e-12,-1.4897962808495342e-08,2.4019472379006237e-11,-1.5953892129386417e-08,-1.0799487932701386e-09,-1.0799487932823314e-09,-1.5699358630664431e-16,1.2380742434854751e-10,2.7632190636980533e-20,-2.2445808536337528e-13,1.2369840586101194e-10,1.0705411564512888e-13,1.3470406611233996e-13,9.156142395345617e-14,2.105851634213987e-21,1.5699421126553466e-16
1000,8.98201798201798,673,101324.99999999994,2.7710000000000005e-08,0.066,0.29999999999999993,0.6339999999999998,0.22000000000000006,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.6246816589232896,0.0,0.0,0.2500435016064472,0.090369447912205,0.030114710966923718,1.9847754793804942e-09,0.004790678606359182,0.0,0.0013612319989006866,1.4923702027697315e-11,0.9795831264616359,1.268690986527846e-08,8.344975415051785e-08,1.0214578912727278e-09,3.0442168546926976e-06,0.019044474860994025,4.2102117735445425e-07,1.4490887583069335e-07,1.1536261717981145e-06,1.6503254587954348e-06,5.943596377596295e-14,7.123597469313291e-08,4.58417085085391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.768346406288199e-08,7.53669104162346e-08,2.5122295182324563e-08,1.7029552441514246e-14,-5.0244607407561326e-08,0.0,-2.1075118330562032e-15,1.7961900656347683e-21,-3.170599684113766e-18,1.74445618649528e-20,6.799293477427961e-16,3.804369073253884e-20,-2.706369528150996e-20,-1.414104319936648e-15,3.1286505471507287e-21,1.0113881578835456e-17,-2.6480631298526847e-21,5.907917805309791e-21,-8.374669954866628e-21,-1.678821738570426e-20,1.4173470274415426e-15,5.005468137134347e-08,3.768346406288199e-08,5.013244850540862e-08,-7.536656615903404e-08,-7.368408390912046e-08,5.302872480380848e-12,4.848757403324957e-08,4.161189671750628e-11,1.6735272709390832e-09,4.161189671750628e-11,2.5120325526024947e-08,2.5120325526024947e-08,-1.7029552441514246e-14,5.024065134338068e-08,-2.3123268032654723e-17,2.575408964803501e-19,-5.147940566717286e-16,5.0240635436626935e-08,2.27852019952183e-13,5.309211028055164e-15,1.8263930617638072e-12,7.539771107114122e-14,-6.588018250262043e-20,5.0202104193141904e-08,5.309211028055164e-15,1.8263930617638072e-12,-2.3377739450296418e-08,3.8529826138003606e-11,-2.5083765356197534e-08,-1.7445557320281394e-09,-1.7445557320010759e-09,-2.4641681331197133e-16,1.9009327124302832e-10,4.2380321125948797e-20,-3.442572005690201e-13,1.8992603621786748e-10,1.6437207439782422e-13,2.0638731553035886e-13,1.404864767277798e-13,3.225286085015886e-21,2.464000250945856e-16
1000,8.98201798201798,673,101324.99999999996,2.7710000000000005e-08,0.066,0.4,0.534,0.165,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.5263562761803966,0.0,0.0,0.35007114139363604,0.08777368763788539,0.029250527340227962,2.357237453181889e-09,0.006548365090616697,0.0,0.001322823625242369,1.4806285654376747e-11,0.9758078704442468,1.2897822597184536e-08,7.877218229040305e-08,1.0164896575536812e-09,3.11698410898162e-06,0.02285648272146697,5.581183149691056e-07,1.9248828764490953e-07,1.5311645466069734e-06,1.8976015472680576e-06,7.367112824882132e-14,8.763810872801049e-08,5.346512755278849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.982307451556266e-08,9.964612857894012e-08,3.3215365977822236e-08,2.0438809526135762e-14,-6.643075239494995e-08,0.0,3.571725725385234e-17,4.6626740692825335e-22,-4.208657070764972e-19,-1.2648754045096165e-21,1.3375642853880464e-17,-8.774731937962518e-21,1.0484514264109626e-20,4.95753825649161e-17,2.1740410800135462e-22,7.262432833733915e-20,1.997700754091124e-22,-1.180903721996016e-21,5.713002322423169e-22,1.4495160469842223e-21,-4.9156737487163245e-17,6.618563098726864e-08,4.982307451556266e-08,6.632452113301951e-08,-9.964568470078846e-08,-9.737823551437322e-08,7.164885554704131e-12,6.402876822560741e-08,7.31242641230608e-11,2.2553555168087945e-09,7.31242641230608e-11,3.321271794631727e-08,3.321271794631727e-08,-2.0438809526135762e-14,6.642543642293939e-08,-3.685104785173573e-17,3.84662935660491e-19,-8.190220462977038e-16,6.642541540424762e-08,3.012534553221236e-13,9.341402966739408e-15,2.4643984940407807e-12,1.1343205214813522e-13,-1.0494248072284132e-19,6.637374507696825e-08,9.341402966739408e-15,2.4643984940407807e-12,-3.084672264460484e-08,5.1670376436107066e-11,-3.3163695601387844e-08,-2.368643333217401e-09,-2.3686433332278853e-09,-3.252823569649247e-16,2.4533707166609916e-10,5.464443410926408e-20,-4.4387815167801626e-13,2.4512140768130816e-10,2.1214282278677693e-13,2.658731406017909e-13,1.8120094023092133e-13,4.153715152139554e-21,3.252838064809717e-16
1000,8.98201798201798,673,101325.0,2.7710000000000005e-08,0.066,0.5,0.4340000000000001,0.132,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.4279478517785694,0.0,0.0,0.4501002603547296,0.0853040929775667,0.028428261434936413,2.675358724421078e-09,0.008219530778839008,0.0,0.0012861155874101231,1.4643990820477034e-11,0.9725029798309548,1.3071855941513849e-08,7.443750067167318e-08,1.0106168221263179e-09,3.18704953530915e-06,0.026196694201578184,6.799025172444304e-07,2.349090393678685e-07,1.8672559282373597e-06,2.0919723141118988e-06,8.647694606536177e-14,1.0296239891002617e-07,5.957793619660368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.055347737040028e-08,1.2110693122304306e-07,4.0368965387565663e-08,2.342631102125413e-14,-8.073795420970475e-08,0.0,-2.2500878069732336e-16,-3.0438200707162034e-24,-8.19116636530684e-18,2.491896889483305e-21,9.143621403936666e-17,-2.7826355806283845e-20,3.4621644538406973e-20,-1.2533749014335835e-16,2.548384230968994e-22,5.212451452798086e-20,-5.221066939745383e-22,1.074882431921446e-21,-3.127866477490823e-21,3.0471363243188256e-21,1.335334805128572e-16,8.044715997236563e-08,6.055347737040028e-08,8.065510602717175e-08,-1.211064050822899e-07,-1.1830689304578724e-07,8.865946256120338e-12,7.773589704239007e-08,1.0851798498976684e-10,2.7845544144277475e-09,1.0851798498976684e-10,4.0365702225292927e-08,4.0365702225292927e-08,-2.342631102125413e-14,8.073140525047983e-08,-5.153121909536016e-17,5.146987800932993e-19,-1.1435430696926457e-15,8.073138114961242e-08,3.661340597075321e-13,1.3877659296424428e-14,3.0458833377652187e-12,1.5073952399974954e-13,-1.466796580590297e-19,8.066790541104324e-08,1.3877659296424428e-14,3.0458833377652187e-12,-3.7414175896532063e-08,6.347560503570126e-11,-4.0305489782536745e-08,-2.9547894910335947e-09,-2.954789491068216e-09,-3.9480745655026804e-16,2.910499061676573e-10,6.477164767449076e-20,-5.261407531487411e-13,2.907942373391205e-10,2.5167265256919117e-13,3.1489978794400356e-13,2.1484239051885776e-13,4.918293034227096e-21,3.9481050368659245e-16
1000,8.98201798201798,673,101325.0,2.7710000000000005e-08,0.066,0.6,0.33399999999999996,0.11,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.32938348670510675,0.0,0.0,0.5502411725876977,0.08293137655489513,0.0276437907056156,2.958719639520734e-09,0.009800170487965209,0.0,0.001249746868593032,1.4421828811901214e-11,0.9695309753290684,1.3203972154416468e-08,7.0326347040298e-08,1.0018961476786957e-09,3.2511235882043028e-06,0.029203902163631463,7.865367218590443e-07,2.721643639595e-07,2.162024747825852e-06,2.2475899766566804e-06,9.80673549093282e-14,1.1776106904344239e-07,6.4538915043067325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.989829826703111e-08,1.397965703806621e-07,4.659884374900797e-08,2.611612730510979e-14,-9.319771361229953e-08,0.0,-1.9335302709020855e-16,4.1949315108305793e-22,2.153024647505485e-18,7.299086451026966e-21,3.72708790472877e-17,-2.1672132048889322e-20,7.746546436559104e-21,-1.5792725484253494e-16,-3.745526724118744e-22,3.4202770656357446e-19,1.317721838887827e-22,-8.85406372858518e-22,-7.016403972749786e-22,-1.6411463001914267e-21,1.5577280454335924e-16,9.28703692336608e-08,6.989829826703111e-08,9.31501960277857e-08,-1.39795978539828e-07,-1.3652464286805438e-07,1.0380091315807258e-11,8.965288841655527e-08,1.4522654127247338e-10,3.2538309100214267e-09,1.4522654127247338e-10,4.659503655472291e-08,4.659503655472291e-08,-2.611612730510979e-14,9.319007419509932e-08,-6.654504985332535e-17,6.430940546155095e-19,-1.4747514909213596e-15,9.319004715124812e-08,4.2263676654354813e-13,1.858859266208487e-14,3.562353495664587e-12,1.8574187204879754e-13,-1.8933054300783945e-19,9.31161709265974e-08,1.858859266208487e-14,3.562353495664587e-12,-4.309643902949269e-08,7.387606887791369e-11,-4.652496768011613e-08,-3.5024047195152798e-09,-3.5024047195230267e-09,-4.551860826129229e-16,3.276320097878792e-10,7.285992032710682e-20,-5.918408340899097e-13,3.273443786387455e-10,2.8330740244928224e-13,3.539862126701952e-13,2.417232514151433e-13,5.526935786492607e-21,4.551844414666227e-16
1000,8.98201798201798,673,101324.99999999996,2.7710000000000005e-08,0.066,0.7,0.23400000000000004,0.09428571428571428,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.23085260070405586,0.0,0.0,0.6502334283305299,0.08070254604982974,0.02690084707787717,3.210809133173081e-09,0.011310574626898306,0.0,0.0012164397979167842,1.4204310619085133e-11,0.9668085342407322,1.3320066056294628e-08,6.661779819685787e-08,9.949051560698018e-10,3.3164751283273837e-06,0.03195862844264988,8.823647077145845e-07,3.057408592367082e-07,2.427363826472102e-06,2.378162146217848e-06,1.0881617411807036e-13,1.3202592250536638e-07,6.87443902805195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8256349032523e-08,1.565126695251886e-07,5.2170875541155335e-08,2.858023478899165e-14,-1.043417796536284e-07,0.0,7.228124969061798e-16,-1.6484946284468756e-22,5.9936996789900636e-18,6.779527265581181e-21,-4.0366599181044956e-17,-6.571122786121252e-21,7.703533044706347e-21,6.735258713057822e-16,5.653718397411444e-22,-2.9204374132284324e-18,-7.048199810256386e-22,7.010200595022056e-21,-4.538578460984567e-21,-5.5722893313253974e-21,-6.795214962346637e-16,1.0398389164419172e-07,7.8256349032523e-08,1.0433740036019693e-07,-1.565120228854788e-07,-1.528098321454363e-07,1.17674138572687e-11,1.0029327947673373e-07,1.827695636584653e-10,3.6823538588408863e-09,1.827695636584653e-10,5.2166572464227295e-08,5.2166572464227295e-08,-2.858023478899165e-14,1.0433314631115337e-07,-8.179366521210738e-17,7.703974640183973e-19,-1.810484667839761e-15,1.0433311567470403e-07,4.731729622687077e-13,2.341265328695549e-14,4.034713063880302e-12,2.1885275969724998e-13,-2.326171810193469e-19,1.0424985501504585e-07,2.341265328695549e-14,4.034713063880302e-12,-4.8150774154823415e-08,8.326133917969612e-11,-5.208761420197677e-08,-4.020101386331913e-09,-4.020101386339617e-09,-5.090458372343901e-16,3.5820230921877466e-10,7.960618981788348e-20,-6.466397097908271e-13,3.5788800943666893e-10,3.0974388780979986e-13,3.865304123680974e-13,2.641562248620015e-13,6.0330777550368675e-21,5.090402649450585e-16
1000,8.98201798201798,673,101325.00000000004,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.0533074004657995,0.0,0.0,0.8302354390700075,0.0769555038002489,0.025651832794196,3.61171466277664e-09,0.01384982025803328,0.0,0.001160251641631559,1.3771989582416944e-11,0.9623880976456276,1.3473082691938669e-08,6.059932801729311e-08,9.811217232305198e-10,3.428276341465477e-06,0.03643373402329739,1.0284577599761171e-06,3.570908512418004e-07,2.832564184980258e-06,2.563102302045247e-06,1.2620732844616067e-13,1.570807471631098e-07,7.475049825642664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.090215725249305e-08,1.818042819184568e-07,6.060141101302857e-08,3.258347106102115e-14,-1.2120285461439204e-07,0.0,-1.951309428358456e-17,-3.4019992754643396e-23,-4.809353488709637e-18,-4.43468257144851e-23,3.0553007803054647e-18,9.396771758602394e-22,-5.236053277460665e-22,-1.1590666501329834e-17,-6.031572421157232e-23,5.060772337460325e-20,5.970775857824935e-23,5.381843860423135e-23,-3.4233067350882806e-23,4.2430771137027855e-23,1.6402925010586013e-17,1.2080422831669237e-07,9.090215725249305e-08,1.2128664128295351e-07,-1.8180356238669225e-07,-1.7743878713422767e-07,1.3909367560393593e-11,1.1636420547805042e-07,2.4830187946853947e-10,4.341341267561666e-09,2.4830187946853947e-10,6.059634732221801e-08,6.059634732221801e-08,-3.258347106102115e-14,1.2119269656816509e-07,-1.0888792086152616e-16,9.899734551860911e-19,-2.4057373475026727e-15,1.2119266207255563e-07,5.496345979012421e-13,3.1844523973349735e-14,4.762309659651005e-12,2.719865460291274e-13,-3.0945800082657645e-19,1.2109508579431187e-07,3.1844523973349735e-14,4.762309659651005e-12,-5.572416657401619e-08,9.757626184083608e-11,-6.050383475118816e-08,-4.877244439012389e-09,-4.877244439011866e-09,-5.902089577567705e-16,3.9897609197284386e-10,8.857998225379976e-20,-7.195317645851173e-13,3.9862629769968233e-10,3.450052249078562e-13,4.297175089086627e-13,2.9401317677329514e-13,6.702617212971366e-21,5.902090001875419e-16
1000,8.98201798201798,673,101325.0,2.7710000000000005e-08,0.066,0.8,0.13399999999999995,0.0825,673.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.13226939589625286,0.0,0.0,0.75018303086122,0.07859453980619659,0.026193509743506576,3.4377022775444218e-09,0.012759520255121478,0.0,0.001185721772543554,1.399179296939016e-11,0.964280985884738,1.342251012303515e-08,6.324454184298037e-08,9.892121808457723e-10,3.382574053727722e-06,0.034515986182505634,9.690700340218595e-07,3.3620003450669804e-07,2.6678028799617463e-06,2.4898931181388413e-06,1.1887904366394827e-13,1.4590236051881931e-07,7.237047356961058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.578306647051845e-08,1.7156610207363534e-07,5.7188685257964995e-08,3.0867900858570314e-14,-1.1437740138218095e-07,0.0,-3.849622699748056e-16,5.630642565830055e-22,1.7390962195971722e-18,4.761441268882896e-23,-4.9932592240641005e-19,8.946785505373547e-21,-9.145308852386274e-21,-3.8710137578927517e-16,-6.6138386070187845e-22,9.033527231824197e-20,5.926569859744777e-22,-8.406739962952988e-22,-3.169997512939696e-24,-1.616188206459365e-22,3.853626367391653e-16,1.1399383540728464e-07,8.578306647051845e-08,1.1442142408713612e-07,-1.7156540945057787e-07,-1.6746812893319302e-07,1.3043411743319366e-11,1.0986052760097801e-07,2.2045381878035538e-10,4.075300169786121e-09,2.2045381878035538e-10,5.7183928143890894e-08,5.7183928143890894e-08,-3.0867900858570314e-14,1.1436785797437205e-07,-9.712741189512723e-17,8.959488440106994e-19,-2.1475027327635373e-15,1.1436782580698245e-07,5.186825078986014e-13,2.826032194160973e-14,4.468467187447467e-12,2.5003381187001465e-13,-2.7611658736378247e-19,1.142760542091088e-07,2.826032194160973e-14,4.468467187447467e-12,-5.2676983132135016e-08,9.177121251103106e-11,-5.7096914045453764e-08,-4.511702125829972e-09,-4.511702125820827e-09,-5.574137478632156e-16,3.8390266133497666e-10,8.526721235466223e-20,-6.926230574340585e-13,3.8356597489631706e-10,3.3196939205074373e-13,4.1379245184285985e-13,2.829903179875341e-13,6.456443910844283e-21,5.574135862443947e-16
