Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26),N2O2(46),O2X2(47),ONOOJ(35)
1.7618766910044194e-17,0.05595639656,0.054,0.0,0.0,0.029736827288282516,0.8799999999988835,1.1503970065300462e-42,1.9902535646385072e-74,8.344656368251328e-77,0.06599999999944539,0.0,2.233059449747443e-12,3.646809745631006e-13,3.646809745631957e-13,1.899380070505023e-13,4.761266855703919e-26,8.875890267027949e-29,3.339309624259987e-48,1.799654038579145e-39,6.498375138839819e-54,1.5622807811789618e-59,1.3984664914123145e-66,1.3125890737054656e-72,7.755867847039414e-107,4.463888114494174e-40,1.3181883232493853e-91
3.525284117622222e-17,0.05595639656,0.054,0.0,0.0,0.02973682728512742,0.8799999999977659,3.6867717168843486e-41,6.564242158765946e-73,1.0959516238798386e-74,0.0659999999988903,0.0,4.4680590026381206e-12,7.296787873982034e-13,7.296787873985928e-13,3.8004103296407707e-13,1.9511298600347124e-25,7.1078928480602555e-28,1.0677011178528839e-46,1.477508192208571e-38,2.134211125914044e-52,1.0260019248131744e-57,2.307232738302015e-65,4.329171646740468e-71,1.2146914716504284e-104,3.57468383978631e-39,3.46232998828667e-89
7.052098970857827e-17,0.05595639656,0.054,0.0,0.0,0.029736827278817223,0.8799999999955309,1.1806434865046214e-39,2.225337928526744e-71,1.4721152945040214e-72,0.0659999999977801,0.0,8.938058106511038e-12,1.4596744127461974e-12,1.4596744127478257e-12,7.602470814127564e-13,8.170237480929875e-25,5.689166282571962e-27,3.415290253431273e-45,1.2416823417388536e-37,7.170548295330287e-51,6.891959530125637e-56,3.914179133711788e-64,1.4676275503700915e-69,1.8058409811202717e-102,2.861120635290869e-38,9.300453511049309e-87
1.4105728677329038e-16,0.05595639656,0.054,0.0,0.0,0.02973682726619683,0.8799999999910609,3.7794339044409376e-38,7.93187138302847e-70,2.0629893414485103e-70,0.0659999999955597,0.0,1.7878056306623106e-11,2.9196656621518855e-12,2.919665662158958e-12,1.5206591647964267e-12,3.5592155610436165e-24,4.552439458722543e-26,1.0927106283006792e-43,1.0899134839599397e-36,2.5145303752943053e-49,4.830621646247993e-54,6.986105946537259e-63,5.231122597560588e-68,2.6750127865867493e-100,2.2893557095304636e-37,2.6061908132534926e-84
2.8212988090271457e-16,0.05595639656,0.054,0.0,0.0,0.029736827240956044,0.879999999982121,1.2096207361924944e-36,3.075269996006105e-68,3.1118625164534448e-68,0.06599999999111889,0.0,3.575805267631209e-11,5.8396481557904345e-12,5.839648155823196e-12,3.0414832775105388e-12,1.65629185755832e-23,3.642338757519552e-25,3.496609150807422e-42,1.0313491818358496e-35,9.497098876313125e-48,3.645170907392131e-52,1.3574464598713915e-61,2.028155205638801e-66,4.157738826044435e-98,1.831523717191695e-36,7.859912468774302e-82
5.64275069161563e-16,0.05595639656,0.054,0.0,0.0,0.029736827190474473,0.8799999999642409,3.8709934458541967e-35,1.351472192164777e-66,5.264873461302274e-66,0.06599999998223727,0.0,7.151804529354844e-11,1.1679613122283225e-11,1.1679613122450018e-11,6.083131286738078e-12,8.485430792589662e-23,2.9139371974478385e-24,1.1190582686383843e-40,1.0964351861761726e-34,4.025780499468289e-46,3.08581287658163e-50,2.992045982971313e-60,8.912970225598911e-65,7.152795268214837e-96,1.465003426833849e-35,2.6582473366340193e-79
1.1285654456792599e-15,0.05595639656,0.054,0.0,0.0,0.029736827089511333,0.879999999928481,1.2386768310675053e-33,6.979470605292833e-65,1.0408466600758553e-63,0.06599999996447405,0.0,1.43038030039447e-10,2.3359542971387495e-11,2.335954297234064e-11,1.2166426440488234e-11,4.88226664401559e-22,2.331034342520567e-23,3.582309002190497e-39,1.3636635181471468e-33,1.9948876313508402e-44,3.052886227979725e-48,7.752782903277354e-59,4.602911727661307e-63,1.4281814757359078e-93,1.1715468474997976e-34,1.0502965278702985e-76
2.2571461987146536e-15,0.05595639656,0.054,0.0,0.0,0.029736826887585062,0.879999999856961,3.9632253377067387e-32,4.3210107127535785e-63,2.4703179491972083e-61,0.06599999992894759,0.0,2.860779975768866e-10,4.671940232811838e-11,4.6719402334218674e-11,2.4333013289951432e-11,3.143358817581272e-21,1.8645543395558089e-22,1.1473900142461237e-37,2.0369544870233055e-32,1.1867263346079743e-42,3.625896032048037e-46,2.4077374291997128e-57,2.8496083001877505e-61,3.4108468541382846e-91,9.36464480513366e-34,4.980476140827667e-74
4.514307704785441e-15,0.05595639656,0.054,0.0,0.0,0.029736826483732538,0.8799999997139211,1.2678419112111316e-30,3.216016270525951e-61,7.0891556858311435e-59,0.06599999985789473,0.0,5.721579248338468e-10,9.343911962804984e-11,9.343911967075319e-11,4.86661731629897e-11,2.2097005473232145e-20,1.4911712665260797e-21,3.68049060166312e-36,3.679555202744546e-31,8.533392282231854e-41,5.206486355548025e-44,8.98477475003962e-56,2.12078872516535e-59,9.827965604731104e-89,7.479200475999165e-33,2.8541577816881805e-71
9.028630716927015e-15,0.05595639656,0.054,0.0,0.0,0.02973682567602759,0.8799999994278411,4.054528057910736e-29,9.558928224243938e-61,2.428284675693942e-56,0.06599999971578903,0.0,1.1443177480721904e-09,1.8687854819283415e-10,1.8687854851006598e-10,9.733243765559619e-11,1.645764812633295e-19,1.1921680435499621e-20,1.1912652524484781e-34,7.939976948080149e-30,7.321091014434955e-39,8.922079545723392e-42,8.980762815327339e-56,6.30280169618294e-59,9.050312881409062e-92,5.963362277049076e-32,1.9502044358405853e-68
1.8057276741210165e-14,0.05595639656,0.054,0.0,0.0,0.029736824060618103,0.8799999988556814,1.2957984137574662e-27,2.2653417686991688e-60,9.605368628556949e-54,0.0659999994315779,0.0,2.288637269415423e-09,3.7375737813443193e-10,3.7375738057480886e-10,1.946647460275919e-10,1.2678132490545038e-18,9.525007329003854e-20,3.948804364041389e-33,1.9838425102679563e-28,7.250710976024847e-37,1.765309922504074e-39,9.269692539826255e-56,1.4933079788074473e-58,-1.1015737869918998e-90,4.738973639345201e-31,1.5354184498318413e-65
3.6114568789776465e-14,0.05595639656,0.054,0.0,0.0,0.02973682082980074,0.8799999977113621,4.1360122135835737e-26,1.3434540330171986e-58,4.190273288850427e-51,0.06599999886315662,0.0,4.577275811320095e-09,7.475149048845074e-10,7.475149240190922e-10,3.893284835239937e-10,9.94730800288573e-18,7.60031776861994e-19,1.4247062924944588e-31,5.502442571660736e-27,7.918339818545798e-35,3.851429126403102e-37,4.674966379385077e-54,8.853424334719357e-57,-1.1304313937275253e-87,3.741389655416881e-30,1.3271997699273853e-62
5.4171860838342765e-14,0.05595639656,0.054,0.0,0.0,0.029736817598985055,0.879999996567043,1.9768631393440254e-25,9.371459394909603e-55,3.556796352176988e-50,0.06599999829473639,0.0,6.865913852109055e-09,1.1212722659931571e-09,1.1212723224723647e-09,5.839913460451875e-10,2.936636780918756e-17,2.2531460178918143e-18,6.927164831538032e-31,2.549710135974606e-26,5.175916905540023e-34,2.8906613109500717e-36,3.316552018292291e-50,6.175883609977026e-53,3.816346914729755e-80,1.1027346721773678e-29,1.2555661882731278e-61
9.028644493547536e-14,0.05595639656,0.054,0.0,0.0,0.029736811137360677,0.879999994278406,2.9669743147967697e-24,5.0468607079038994e-54,5.4722021920005236e-48,0.06599999715790017,0.0,1.1443187927296658e-08,1.8687861305957963e-09,1.8687863936123676e-09,9.733135968284834e-10,1.3676190107188944e-16,1.0506844206636717e-17,1.663574795336081e-29,3.623614352225819e-25,2.5596081987112704e-32,2.504242366595155e-34,7.27227960065862e-50,3.3229504448717503e-52,1.9026373042492939e-84,5.050117202137265e-29,3.412350207623487e-59
1.227895706228947e-13,0.05595639656,0.054,0.0,0.0,0.02973680532190468,0.8799999922186336,1.0801622499155663e-23,1.2697931854943502e-53,3.338784444237121e-47,0.06599999613475116,0.0,1.5562732972295623e-08,2.54154771642912e-09,2.5415483222165328e-09,1.3237008424048547e-09,3.149874625249074e-16,2.418774578848924e-17,7.78590958148611e-29,1.3017283272331388e-24,1.3549311988989035e-31,1.4344236061231466e-33,4.536245899793953e-49,8.374610950685174e-52,-1.3914466850563627e-78,1.151531548697835e-28,2.1819846967823822e-58
1.5529269631031406e-13,0.05595639656,0.054,0.0,0.0,0.02973679950645527,0.8799999901588618,2.891594574137636e-23,4.293157343043359e-52,1.5268590615883735e-46,0.06599999511160609,0.0,1.9682276297669214e-08,3.214308158206687e-09,3.214309323234091e-09,1.6740851715022207e-09,6.057445895965361e-16,4.645403435618687e-17,2.3044123178290356e-28,3.463528081644106e-24,4.6081562204804745e-31,5.700639614444629e-33,7.423490018475744e-48,2.827104554937248e-50,1.2809821573684663e-76,2.189510771759958e-28,1.1304630064630731e-57
1.877958219977334e-13,0.05595639656,0.054,0.0,0.0,0.02973679369101238,0.8799999880990909,6.631021890166419e-23,1.8589055175088096e-51,5.277082395514202e-46,0.06599999408846492,0.0,2.3801817996783887e-08,3.887067319188067e-09,3.8870692985000114e-09,2.0244667719733287e-09,1.0290636152199032e-15,7.87986152169179e-17,6.52956571012127e-28,7.903509191521753e-24,1.3467849944817524e-30,1.8088205891879934e-32,2.644253734005977e-47,1.2237516071577021e-49,3.7244972985886363e-76,3.6800356824041023e-28,4.2374359481188193e-57
2.528020733725721e-13,0.05595639656,0.054,0.0,0.0,0.02973678206014254,0.879999983979551,2.3822657790226103e-22,2.2642352944569786e-50,3.5950258716459875e-45,0.06599999204219192,0.0,3.204089767939921e-08,5.232581996265954e-09,5.232586368724667e-09,2.725223845465649e-09,2.273034512945993e-15,1.7358765264317658e-16,3.768561971441155e-27,2.82138205043492e-23,7.996765879024145e-30,1.1423434118143917e-31,3.1092348774376073e-46,1.4904067737931903e-48,5.022805528938267e-76,7.99228366824896e-28,3.128173331382874e-56
3.178083247474108e-13,0.05595639656,0.054,0.0,0.0,0.029736770429299602,0.879999979860014,6.340757764781756e-22,1.418387078983081e-49,1.549125920335751e-44,0.06599998999593466,0.0,4.027997133219202e-08,6.578090043439396e-09,6.578098230887154e-09,3.4259710819169954e-09,4.25578985179264e-15,3.2409348197840736e-16,1.331561608586337e-26,7.488627931894676e-23,2.8199348593738797e-29,4.515951857553979e-31,1.841853372377472e-45,9.335443062669928e-48,8.040435706165858e-75,1.4724362045826045e-27,1.4434587735211672e-55
3.828145761222495e-13,0.05595639656,0.054,0.0,0.0,0.02973675879848735,0.8799999757404803,1.4611687668825034e-21,7.79370187325776e-49,5.4969722295172595e-44,0.06599998794969515,0.0,4.851903853378908e-08,7.923589701793313e-09,7.923603553734807e-09,4.1267079861530105e-09,7.199267700611988e-15,5.465323084432595e-16,4.050328597828364e-26,1.723724383208686e-22,8.405153753052411e-29,1.4719821244587083e-30,9.87189797547914e-45,5.129274289556308e-47,2.423002921847422e-74,2.4491425920525774e-27,5.505290389058287e-55
4.478208274970882e-13,0.05595639656,0.054,0.0,0.0,0.029736747167708456,0.8799999716209498,3.029391496751612e-21,3.8950751578620796e-48,1.7178720236126903e-43,0.06599998590347478,0.0,5.6758099169181814e-08,9.2690793602962e-09,9.269101129743675e-09,4.827434590430441e-09,1.1312704986324797e-14,8.55875341452711e-16,1.0879449170432326e-25,3.5740534332320017e-22,2.249609038286883e-28,4.260349487844633e-30,4.763537969048437e-44,2.5632918816695437e-46,6.537116537875161e-74,3.7812280954137106e-27,1.8429444130493023e-54
5.128270788719269e-13,0.05595639656,0.054,0.0,0.0,0.029736735536965004,0.8799999675014225,5.7360740762680645e-21,1.721357517765835e-47,4.745804563338801e-43,0.06599998385727457,0.0,6.499715321524332e-08,1.0614557632648335e-08,1.0614589923301601e-08,5.52815105803028e-09,1.677781291975378e-14,1.2648702622476412e-15,2.592338077268017e-25,6.77454362794569e-22,5.496985440244261e-28,1.1054828243187251e-29,2.063283277347557e-43,1.1327436903359035e-45,1.9727165437592614e-76,5.5092656456499344e-27,5.396986401635447e-54
6.428395816216043e-13,0.05595639656,0.054,0.0,0.0,0.029736712275593952,0.8799999592623778,1.7208400728647853e-20,3.347273235713565e-46,3.53818698825672e-42,0.06599997976493939,0.0,8.147524149871967e-08,1.3305473566818142e-08,1.3305536347403146e-08,6.929554462381722e-09,3.2610216274986623e-14,2.4397101956970867e-15,1.2020798302635654e-24,2.0406777208368284e-21,2.6107443627065553e-27,6.607157272473681e-29,2.777301943429043e-42,2.200628179618991e-44,4.40962129244449e-79,1.0318531231548976e-26,4.940609946294244e-53
7.728520843712817e-13,0.05595639656,0.054,0.0,0.0,0.02973668901439234,0.8799999510233459,4.2251450664837084e-20,2.6251489411352588e-45,1.6867056220290936e-41,0.06599997567269868,0.0,9.795330327612042e-08,1.5996325269193156e-08,1.599643369442535e-08,8.330919806269096e-09,5.630223691044246e-14,4.179041615899933e-15,4.1176815414038255e-24,5.0348306476161936e-21,8.967230243178058e-27,2.6872174128842073e-28,1.8842389009719024e-41,1.7250671188769302e-43,5.362760266448011e-72,1.716642632660378e-26,2.7021280870658976e-52
9.028645871209591e-13,0.05595639656,0.054,0.0,0.0,0.029736665753378307,0.8799999427843271,9.019606142841351e-20,1.4443869340573632e-44,6.151905470131252e-41,0.06599997158056137,0.0,1.1443133844748721e-07,1.868710051886249e-08,1.8687272847255142e-08,9.732248703128611e-09,8.945785931442691e-14,6.587031545402348e-15,1.1584900601752947e-23,1.080489537979483e-20,2.5115017469829022e-26,8.615306964319649e-28,9.386673885504962e-41,9.488001270343913e-43,1.7785787672441007e-71,2.6293728050915086e-26,1.1007017131544025e-51
1e-12,0.05595639656,0.054,0.0,0.0,0.02973664837465826,0.87999993662877,1.5028813399049248e-19,8.536803677725986e-44,1.8032272135529172e-40,0.06599996852330176,0.0,1.2674245046293056e-07,2.0697385134131476e-08,2.0697618969235623e-08,1.0779191801809042e-08,1.2135810223504794e-13,8.880698521260602e-15,2.4222147540127333e-23,1.8098530387683765e-20,5.255127544018633e-26,2.102600157725268e-27,4.070260130769211e-40,5.598398021299845e-42,2.2141079984152623e-71,3.470490932536697e-26,3.898216248735786e-51
1.1628895926203139e-12,0.05595639656,0.054,0.0,0.0,0.029736619231984944,0.8799999263063285,3.171990781911473e-19,4.406368715796739e-43,6.7983214033923325e-40,0.06599996339663287,0.0,1.473873285899424e-07,2.4068373091032067e-08,2.406874036028962e-08,1.2534803548890199e-08,1.9053421331093518e-13,1.379848274305773e-14,6.753264425044232e-23,3.850992782232345e-20,1.468970479117124e-25,6.855420993293291e-27,1.8840474985127655e-39,2.888283395075882e-41,8.849764081932992e-76,5.208451780537946e-26,1.6498284668728778e-50
1.4229145981196687e-12,0.05595639656,0.054,0.0,0.0,0.029736572711557878,0.8799999098283817,8.535375000386463e-19,4.093640071706176e-42,3.7563740734975206e-39,0.06599995521322555,0.0,1.8034321117738526e-07,2.9449194134174387e-08,2.9449866477402456e-08,1.5337231779454178e-08,3.4858909788942157e-13,2.4833414281644848e-14,2.6058864101123033e-22,1.0495154971922601e-19,5.615825246013244e-25,3.159295274197831e-26,1.5240142232351984e-38,2.6809771171682806e-40,1.4425495324589128e-69,8.894036233095066e-26,1.0570223001928457e-49
1.942964609118378e-12,0.05595639656,0.054,0.0,0.0,0.029736479674177214,0.8799998768726437,4.028788880909427e-18,2.837819965761766e-40,7.615846139124172e-38,0.06599993884826032,0.0,2.4625465099218994e-07,4.020909389255577e-08,4.021080584727207e-08,2.0941759324629443e-08,8.86517813095692e-13,6.107422096727838e-14,2.2735581929346264e-21,5.10621356387957e-19,4.898754972385853e-24,4.1323409968468734e-25,6.252244508345767e-37,1.8493064120799523e-38,2.71856541705839e-74,1.98629532375323e-25,3.104323966699671e-48
2.4630146201170877e-12,0.05595639656,0.054,0.0,0.0,0.029736386642385242,0.8799998439171132,1.2714604140207245e-17,3.4415594549167236e-39,5.178138192481593e-37,0.06599992248623754,0.0,3.121656527963209e-07,5.09660243036456e-08,5.096951386784728e-08,2.6545933214241443e-08,1.8050081052524871e-12,1.2043129595131382e-13,1.0669745819488282e-20,1.6536329544611654e-18,2.258212751859533e-23,2.3237952852944466e-24,6.70607772225572e-36,2.239481833358154e-37,2.565614621524605e-67,3.598913490319324e-25,2.413512759017372e-47
2.9830646311157973e-12,0.05595639656,0.054,0.0,0.0,0.029736293617328994,0.8799998109617898,3.186058582511012e-17,2.647498607185249e-38,2.3376102134029224e-36,0.06599990612772842,0.0,3.780762121565771e-07,6.171921074203368e-08,6.172541473065468e-08,3.214985517539264e-08,3.2057000871515494e-12,2.0736008393969462e-13,3.6565921516524156e-20,4.246435230070498e-18,7.632803162276512e-23,9.101037300729429e-24,4.741117626994837e-35,1.7208171471163566e-36,9.428721875555014e-67,5.748222186761806e-25,1.2011499070013909e-46
3.503114642114507e-12,0.05595639656,0.054,0.0,0.0,0.029736200600153525,0.8799997780066742,6.864455608608462e-17,1.5546706541083672e-37,8.314137714189529e-36,0.06599988977330362,0.0,4.439863252549952e-07,7.246787956345338e-08,7.247793393350883e-08,3.775362677985909e-08,5.190091636301178e-12,3.2570317122518917e-13,1.0223009039718051e-19,9.373947261614054e-18,2.13201448304268e-22,2.872849040287863e-23,2.5847360275241148e-34,1.0094306457810475e-35,2.4838485261466915e-66,8.442217385361121e-25,4.626823371140638e-46
4.023164653113216e-12,0.05595639656,0.054,0.0,0.0,0.029736107592001713,0.8799997450517658,1.3275470456764938e-16,7.382457276460575e-37,2.507155427586343e-35,0.0659998734235328,0.0,5.098959888042246e-07,8.321125828667452e-08,8.322649832270877e-08,4.335734942035288e-08,7.859511652580004e-12,4.787760515171572e-13,2.4696034961345965e-19,1.857242245370841e-17,5.184181944579022e-22,7.790910209034558e-23,1.1355119443228501e-33,4.7878738191789134e-35,5.397416140611407e-66,1.168388021246426e-24,1.4945049513122833e-45
5.063264675110635e-12,0.05595639656,0.054,0.0,0.0,0.029735921607328637,0.8799996791425712,3.9530799133030883e-16,1.3240953741073358e-35,1.7137670055855413e-34,0.06599984074022737,0.0,6.417139560801463e-07,1.0467906261572042e-07,1.0470947702666733e-07,5.4565052299457265e-08,1.5657721044494372e-11,9.004113660595564e-13,1.0647429653433633e-18,5.806380212482504e-17,2.2924616888369564e-21,4.262689177700706e-22,1.5304253400772117e-32,8.540125989852294e-34,7.668408230690203e-71,1.9818990310888427e-24,1.178638530588622e-44
6.1033646971080544e-12,0.05595639656,0.054,0.0,0.0,0.029735735672401037,0.8799996132342061,9.548326231084288e-16,1.1172066303408265e-34,7.930521582962527e-34,0.06599980808234834,0.0,7.735300957550557e-07,1.2611647488780934e-07,1.2616979555046455e-07,6.577377024074204e-08,2.7406455208433563e-11,1.4907708585073682e-12,3.4218164042114335e-18,1.4694909508337569e-16,7.550230427280109e-21,1.6642241985642241e-21,1.1172745946837759e-31,7.182274125370377e-33,1.1649612072863946e-64,3.0155743464178227e-24,6.012877632710458e-44
7.143464719105474e-12,0.05595639656,0.054,0.0,0.0,0.029735549796261015,0.8799995473266697,1.997487214142003e-15,6.603376532031468e-34,2.849276187895636e-33,0.06599977545440985,0.0,9.053443944348191e-07,1.475173776749641e-07,1.4760292562575548e-07,7.698430493758988e-08,4.390727755965946e-11,2.2635548718948952e-12,8.999663102869426e-18,3.215141009519764e-16,2.046126312500737e-20,5.19012422253178e-21,5.927082861664561e-31,4.23343478543995e-32,4.2377647752792415e-64,4.269646649852715e-24,2.3307158002303538e-43
8.183564741102893e-12,0.05595639656,0.054,0.0,0.0,0.029735363987893747,0.8799994814199623,3.76351672331171e-15,3.095041311621316e-33,8.581575123280956e-33,0.0659997428608994,0.0,1.0371568422171226e-06,1.6887569134834166e-07,1.6900436920119522e-07,8.819745242553616e-08,6.59562594414772e-11,3.228994896175151e-12,2.0502817494373035e-17,6.325370502627683e-16,4.8269818114697115e-20,1.3815670471601707e-20,2.5256907291516038e-30,1.979007266835914e-31,8.868110120276201e-64,5.7444719407192844e-24,7.473944639244552e-43
9.223664763100312e-12,0.05595639656,0.054,0.0,0.0,0.029735178256219477,0.8799994155140831,6.549124811577273e-15,1.2200921422872438e-32,2.2662194865780846e-32,0.06599971030627332,0.0,1.1689674318410832e-06,1.901853803446046e-07,1.9036966204066568e-07,9.941400217776164e-08,9.434306875332363e-11,4.394702093731885e-12,4.1902097616993223e-17,1.1476770010571317e-15,1.0252797308258077e-19,3.265930117221075e-20,9.105596930964356e-30,7.7806999375562e-31,1.6117939955946774e-63,7.440183350445449e-24,2.0818429521003447e-42
1e-11,0.05595639656,0.054,0.0,0.0,0.029735039680547044,0.8799993663221845,9.501515807488162e-15,3.1313447000423525e-32,4.3763267006788574e-32,0.06599968603533958,0.0,1.2673502221747162e-06,2.0605576113790052e-07,2.062906063680485e-07,1.0778876867150143e-07,1.2012896030185071e-10,5.3987013188061366e-12,6.751983423102762e-17,1.716303437724269e-15,1.70357808969835e-19,5.839095628070816e-20,2.185936314726487e-29,1.9926168709012552e-30,2.2845078015173468e-63,8.84979363107633e-24,4.165787458514081e-42
1.0263764785097731e-11,0.05595639656,0.054,0.0,0.0,0.02973499261008541,0.8799993496090321,1.0707675164939501e-14,4.191190739044543e-32,5.399060959485887e-32,0.06599967779495254,0.0,1.300776158137495e-06,2.1144045923957476e-07,2.1169437748654844e-07,1.1063473622877201e-07,1.298500871427534e-10,5.76621615506474e-12,7.864646382932162e-17,1.9537721604777813e-15,2.0051345843440398e-19,7.033405964910112e-20,2.873009989557237e-29,2.665491486765948e-30,2.5214906170217985e-63,9.35669786560061e-24,5.194240921020221e-42
1.130386480709515e-11,0.05595639656,0.054,0.0,0.0,0.02973480705825842,0.879999283704809,1.665036445723787e-14,1.2704299607186418e-31,1.1806395256782244e-31,0.0659996453313187,0.0,1.4325830176292097e-06,2.3263499816540225e-07,2.329741299095067e-07,1.218604283931711e-07,1.7325162333352376e-10,7.347403696191492e-12,1.3782867387297363e-16,3.1588685731408476e-15,3.668312600323268e-19,1.4032831243743548e-19,8.080169518711998e-29,8.058650868193891e-30,-2.2748377645375597e-66,1.1493911544996194e-23,1.1819580369378227e-41
1.234396482909257e-11,0.05595639656,0.054,0.0,0.0,0.02973462160941573,0.8799992178014128,2.4846478567611267e-14,3.5281320835852346e-31,2.4107432602863784e-31,0.06599961291970927,0.0,1.5643880080829147e-06,2.5376312966789595e-07,2.542045791354174e-07,1.3309184327740646e-07,2.253129180152271e-10,9.140905244972646e-12,2.2835204209247015e-16,4.894766436805027e-15,6.35243379006464e-19,2.631126116160931e-19,2.0836178374308236e-28,2.2318223333776392e-29,1.6691546544746038e-63,1.385182391950286e-23,2.5002057093709856e-41
1.3384064851089989e-11,0.05595639656,0.054,0.0,0.0,0.02973443627213731,0.8799991518988435,3.582358264172917e-14,9.079385935341543e-31,4.648163725225774e-31,0.06599958056441363,0.0,1.6961911282222587e-06,2.748190542750849e-07,2.753814341200853e-07,1.443297354787323e-07,2.8678933685428347e-10,1.1148420579065767e-11,3.6104453088289467e-16,7.319057367327634e-15,1.0508322905688748e-18,4.683601999499746e-19,4.99008795688707e-28,5.727031783477893e-29,3.024448189470655e-63,1.643046999079313e-23,4.97536982987766e-41
1.4424164873087408e-11,0.05595639656,0.054,0.0,0.0,0.029734251054898516,0.8799990859971003,5.01672440665036e-14,2.184510036102868e-30,8.531980444645045e-31,0.0659995482696692,0.0,1.8279923775383857e-06,2.9579704576838654e-07,2.9650045651204365e-07,1.5557484882820004e-07,3.5842560759310517e-10,1.3370897456672973e-11,5.487234078150069e-16,1.0617023731780472e-14,1.6720441660131422e-18,7.975550718083872e-19,1.1202720675052085e-27,1.3738733369313173e-28,6.031236022911462e-64,1.922983858676055e-23,9.395149594152204e-41
1.5464264895084826e-11,0.05595639656,0.054,0.0,0.0,0.029734065966062935,0.8799990200961827,6.852075208802485e-14,4.95253241146186e-30,1.5004864309678842e-30,0.06599951603965798,0.0,1.9597917561462496e-06,3.16691456356432e-07,3.1755746419385827e-07,1.6682791564891292e-07,4.4095507228445247e-10,1.580867457767062e-11,8.062473925793971e-16,1.500347411415258e-14,2.5731083250734503e-18,1.3070457388019691e-18,2.3769709798876006e-27,3.1053309609680214e-28,2.674426309122138e-63,2.22498912407875e-23,1.6949483041370731e-40
1.7544464939079664e-11,0.05595639656,0.054,0.0,0.0,0.02973369620645133,0.8799988882968223,1.20116058796399e-13,2.2352869705954407e-29,4.1717766689589014e-30,0.06599945179026173,0.0,2.223384904068194e-06,3.58207368010719e-07,3.5946901034914305e-07,1.8936077684688194e-07,6.41565375135034e-10,2.1329183806170534e-11,1.6006501727882088e-15,2.8059871785623537e-14,5.606521332713552e-18,3.189677250724125e-18,9.367178074903353e-27,1.3916567354497508e-27,1.086955150385515e-65,2.8952010334496017e-23,4.925526082445351e-40
1.9624664983074502e-11,0.05595639656,0.054,0.0,0.0,0.029733327057695755,0.879998756500757,1.9689135732303693e-13,8.434353841088358e-29,1.0303418810713305e-29,0.06599938784842731,0.0,2.4869705809937523e-06,3.9932337414494233e-07,4.0108387759589517e-07,2.1193391908741708e-07,8.942306187237189e-10,2.7704845498771812e-11,2.9048767084671784e-15,4.886585083962281e-14,1.1161805614210018e-17,7.011738031091434e-18,3.1414928735545736e-26,5.2149634533039376e-27,1.8198329583958518e-62,3.6536771924725284e-23,1.2614106559650371e-39
2.1496845022669855e-11,0.05595639656,0.054,0.0,0.0,0.029732995397513284,0.8799986378871107,2.9342503413201307e-13,2.45200159862402e-28,2.1413907067079494e-29,0.06599933058945617,0.0,2.724191313204112e-06,4.3595124731489583e-07,4.382578929754453e-07,2.3228863057060417e-07,1.170589307548411e-09,3.4166805377617624e-11,4.67407210543415e-15,7.665045344163284e-14,1.949873529628214e-17,1.3258996115727488e-17,8.341824721127428e-26,1.507287001103382e-26,-2.4485899621663268e-64,4.4117710518702863e-23,2.693914097175646e-39
2.3369025062265208e-11,0.05595639656,0.054,0.0,0.0,0.02973266432611637,0.8799985192761243,4.2197323662232893e-13,6.5139342883521e-28,4.176111899948557e-29,0.06599927362662004,0.0,2.961406016015003e-06,4.7219197343501437e-07,4.751446094856886e-07,2.5268406436847694e-07,1.4972264421696828e-09,4.1305774506792967e-11,7.176191514308157e-15,1.1569059489600065e-13,3.24561090388043e-17,2.3708542674260765e-17,2.0383344263808763e-25,3.98093276834372e-26,1.5730241004006005e-61,5.241350666557891e-23,5.37768031036109e-39
2.524120510186056e-11,0.05595639656,0.054,0.0,0.0,0.02973233388541342,0.8799984006677928,5.889062834125041e-13,1.602059640646352e-27,7.718591709871466e-29,0.06599921698088153,0.0,3.1986147026077728e-06,5.080174420406474e-07,5.117230778588237e-07,2.7312378769924304e-07,1.8777196638402147e-09,4.9111806922116966e-11,1.0594516491673098e-14,1.6900756060618835e-13,5.1863413639610726e-17,4.043963921876905e-17,4.640909930254671e-25,9.734509066137029e-26,2.204856437705104e-61,6.142406161509318e-23,1.0142693383105129e-38
2.7113385141455914e-11,0.05595639656,0.054,0.0,0.0,0.029732004115504026,0.879998282062111,8.011230360084776e-13,3.687807544006137e-27,1.362568674818302e-28,0.06599916067229962,0.0,3.435817387379353e-06,5.43400813487227e-07,5.4797325398657e-07,2.936111835900347e-07,2.315463099470887e-09,5.757384654264206e-11,1.513112281123857e-14,2.4007233209204027e-13,8.002897887176804e-17,6.624841048924996e-17,9.942281204940393e-25,2.2280114282005304e-25,1.708346409148423e-61,7.114933471528547e-23,1.8225259498281752e-38
