Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26)
7.111884182760295e-05,0.05595639656,0.054,0.0,0.0,0.00048699344886656676,0.8617042103374966,0.0073477318690213945,0.0019877024155618623,3.085454939518659e-08,0.06110079360668869,0.0,0.02832229592087263,1.6047950232010623e-07,7.654840181319679e-11,5.979296242329185e-07,3.127595010306694e-08,4.160503755477401e-09,2.590506028076886e-09,1.0959822250664677e-06,3.944767396725218e-06,0.0009175691621565401,1.1744931940056352e-09,1.8438089849179362e-07
7.130477546950498e-05,0.05595639656,0.054,0.0,0.0,0.00048687925544228176,0.8617011166066839,0.007353805217587473,0.0019895895346757745,3.0948323426887235e-08,0.06109674490993805,0.0,0.028322135558586994,1.6045263510857624e-07,7.651603939562302e-11,5.977479632805587e-07,3.126569689417041e-08,4.159818662859022e-09,2.591909885471382e-09,1.0960587779116415e-06,3.945020603628958e-06,0.0009178432898015864,1.1746236961661043e-09,1.8444383067124537e-07
7.149070911140701e-05,0.05595639656,0.054,0.0,0.0,0.0004867659480685209,0.8616980243322089,0.007359876538997486,0.0019914769166472068,3.104210335266849e-08,0.06109269756335164,0.0,0.028321976187523138,1.604259360427031e-07,7.648391549410524e-11,5.975674378998481e-07,3.12555094655923e-08,4.1591376915867595e-09,2.5933168840004833e-09,1.0961348962044025e-06,3.945272381424999e-06,0.000918115542121548,1.174755718560715e-09,1.845067283708588e-07
7.165804938911884e-05,0.05595639656,0.054,0.0,0.0,0.0004866647206962259,0.8616952425208073,0.007365339005788002,0.001993175783937224,3.11265101482927e-08,0.06108905609866606,0.0,0.028321833599781795,1.604020491111694e-07,7.645520048260327e-11,5.974059253286104e-07,3.124639640194915e-08,4.1585289040161444e-09,2.594585834866034e-09,1.0962030262827467e-06,3.945497741708061e-06,0.0009183589754486266,1.1748758107842143e-09,1.8456330522474302e-07
7.182538966683066e-05,0.05595639656,0.054,0.0,0.0,0.000486564195636683,0.8616924618713661,0.0073707998504759144,0.0019948748618429184,3.121092138950793e-08,0.061085415714372926,0.0,0.02832169181250575,1.6037829552953614e-07,7.642667342857355e-11,5.972453128732191e-07,3.1237335472119616e-08,4.157923566224547e-09,2.595857272393997e-09,1.0962707963090719e-06,3.945721915207851e-06,0.0009186009076680513,1.1749970850606879e-09,1.8461985120619994e-07
7.199272994454248e-05,0.05595639656,0.054,0.0,0.0,0.0004864643657249068,0.8616896823756519,0.007376259082335781,0.0019965741492566306,3.1295336922087066e-08,0.0610817764042997,0.0,0.02832155082448378,1.6035467396651278e-07,7.639833712015512e-11,5.970855913713935e-07,3.1228326139809126e-08,4.1573210160073024e-09,2.5971311696488583e-09,1.0963382028097848e-06,3.945944889410781e-06,0.000918841347197664,1.1751195188847565e-09,1.846763649468459e-07
7.216007022225431e-05,0.05595639656,0.054,0.0,0.0,0.0004863652238794655,0.8616869040255171,0.0073817167105474,0.001998273645059106,3.1379756592712326e-08,0.06107813816233629,0.0,0.028321410634463213,1.60331183112349e-07,7.63701795478905e-11,5.969267517483265e-07,3.121936787679408e-08,4.156722358289416e-09,2.5984074951657583e-09,1.0964052412629464e-06,3.946166647285143e-06,0.0009190803024213982,1.1752430875492463e-09,1.8473284511188443e-07
7.232741049996613e-05,0.05595639656,0.054,0.0,0.0,0.0004862667630882803,0.8616841268128993,0.007387172744198454,0.0019999733481197816,3.146418024897093e-08,0.06107450098243439,0.0,0.028321271241155185,1.6030782166980864e-07,7.634220321945054e-11,5.967687850363788e-07,3.1210460161526735e-08,4.15612721807892e-09,2.599686227162279e-09,1.0964719088901312e-06,3.946387179273969e-06,0.0009193177816746031,1.1753677705235774e-09,1.8478929040201676e-07
7.247801674990677e-05,0.05595639656,0.054,0.0,0.0,0.00048617872494731044,0.8616816282875253,0.007392081818572194,0.0020015032571368704,3.1540164822076983e-08,0.06107122842363558,0.0,0.028321146467270988,1.6028690595183102e-07,7.631718127949459e-11,5.966273540084381e-07,3.1202486006892936e-08,4.155594056775591e-09,2.600839120569517e-09,1.0965315898634947e-06,3.946584599554358e-06,0.0009195302579082566,1.1754809197015244e-09,1.8484006027687674e-07
7.261356237485334e-05,0.05595639656,0.054,0.0,0.0,0.0004860999533514163,0.8616793803921906,0.007396498892795842,0.0020028803173046056,3.160855350239569e-08,0.06106828384852665,0.0,0.02832103472079839,1.6026816977037326e-07,7.629478267598183e-11,5.965006591874811e-07,3.119534360658724e-08,4.1551167029256524e-09,2.6018783539581622e-09,1.096585041084564e-06,3.9467614108608655e-06,0.0009197204750646109,1.1755834962687194e-09,1.8488572734940318e-07
7.274910799979992e-05,0.05595639656,0.054,0.0,0.0,0.00048602161638366226,0.8616771332291217,0.0074009149366869266,0.0020042575114086227,3.1676944529639956e-08,0.06106533995968135,0.0,0.02832092349463317,1.6024951623062064e-07,7.627250016424867e-11,5.963745214613616e-07,3.118823345947145e-08,4.154641536918737e-09,2.602919119727325e-09,1.0966382430625434e-06,3.946937396228398e-06,0.0009199097385344876,1.175686765322105e-09,1.8493136928615104e-07
7.288465362474649e-05,0.05595639656,0.054,0.0,0.0,0.0004859437104647318,0.8616748867941941,0.007405329954901191,0.0020056348388275743,3.174533782453124e-08,0.06106239675400114,0.0,0.028320812788019376,1.602309446657762e-07,7.625033498384665e-11,5.962489362549365e-07,3.1181155297583254e-08,4.154168191259677e-09,2.6039614033300763e-09,1.0966911940721205e-06,3.947112549307864e-06,0.0009200980526741542,1.175790715537186e-09,1.8497698543767918e-07
7.302019924969307e-05,0.05595639656,0.054,0.0,0.0,0.00048586623204881614,0.8616726410833176,0.007409743952055931,0.002007012298935778,3.181373330817227e-08,0.0610594542284127,0.0,0.028320702600185054,1.6021245441807575e-07,7.622828142538637e-11,5.961238990273491e-07,3.117410885619952e-08,4.153697164502003e-09,2.605005188638052e-09,1.0967438919769863e-06,3.947286862000433e-06,0.0009202854218253573,1.1758953346707106e-09,1.850225751568201e-07
7.315574487463964e-05,0.05595639656,0.054,0.0,0.0,0.0004857891776167587,0.8616703960924378,0.007414156932731067,0.002008389891103283,3.188213090204563e-08,0.061056512379867804,0.0,0.028320592930344658,1.6019404483674934e-07,7.620634054458167e-11,5.959994052790321e-07,3.1167093874260335e-08,4.1532283401736155e-09,2.606050465472748e-09,1.0967963355939304e-06,3.947460330322117e-06,0.000920471850308144,1.1760006127673738e-09,1.850681378147206e-07
7.329129049958622e-05,0.05595639656,0.054,0.0,0.0,0.00048571254368279953,0.8616681518175333,0.007418568901469349,0.0020097676146959655,3.195053052801224e-08,0.06105357120534312,0.0,0.028320483777697802,1.6017571527186948e-07,7.618451458457206e-11,5.958754505562568e-07,3.116011009099883e-08,4.152761233382644e-09,2.607097219967069e-09,1.0968485233729899e-06,3.947632948592688e-06,0.0009206573424280476,1.176106539055462e-09,1.851136727943311e-07
7.341328156203814e-05,0.05595639656,0.054,0.0,0.0,0.0004856439298139901,0.8616661325789826,0.007422538811852083,0.0020110076777705237,3.201209186454367e-08,0.06105092472207923,0.0,0.028320385981842097,1.6015928654804393e-07,7.61649636713683e-11,5.957643485171673e-07,3.115385114794171e-08,4.152342854433714e-09,2.6080405490084344e-09,1.09689527188502e-06,3.94778757156878e-06,0.000920823488293342,1.1762024169568825e-09,1.85154630100204e-07
7.353527262449006e-05,0.05595639656,0.054,0.0,0.0,0.0004855756512520353,0.861664113914259,0.007426507909474893,0.002012247846314568,3.207365472764982e-08,0.06104827878017325,0.0,0.028320288603649185,1.601429216549075e-07,7.614550296997028e-11,5.95653676313272e-07,3.1147617081392953e-08,4.151926046832514e-09,2.6089850547863174e-09,1.0969418107433852e-06,3.947941497125571e-06,0.0009209888822944382,1.1762988032965852e-09,1.8519556404699267e-07
7.365726368694198e-05,0.05595639656,0.054,0.0,0.0,0.00048550770551962285,0.8616620958205012,0.007430476197572963,0.002013488119857508,3.2135219061147557e-08,0.06104563337747196,0.0,0.028320191642505942,1.6012662013204443e-07,7.612613089860526e-11,5.955434307764118e-07,3.114140770656285e-08,4.1515108770669404e-09,2.609930726900745e-09,1.0969881387305841e-06,3.948094720720724e-06,0.000921153527536294,1.176395690124579e-09,1.8523647420418113e-07
7.37792547493939e-05,0.05595639656,0.054,0.0,0.0,0.00048544009015843184,0.8616600782948702,0.007434443679357824,0.0020147284979262305,3.2196784809098316e-08,0.0610429885118378,0.0,0.028320095097790425,1.6011038152254238e-07,7.61068467843735e-11,5.954336087630837e-07,3.113522284022604e-08,4.151097337417725e-09,2.610877555978889e-09,1.0970342547717055e-06,3.948247238414447e-06,0.0009213174271123596,1.1764930698202962e-09,1.8527736014279616e-07
7.390124581184582e-05,0.05595639656,0.054,0.0,0.0,0.00048537280272957007,0.8616580613345476,0.007438410358017508,0.0020159689800451543,3.225835191580732e-08,0.06104034418114897,0.0,0.028319998968871912,1.6009420537325717e-07,7.608764997645015e-11,5.953242071550579e-07,3.112906230074341e-08,4.150685412021923e-09,2.6118255326011793e-09,1.0970801578139944e-06,3.9483990463446716e-06,0.0009214805841052504,1.1765909348497088e-09,1.8531822144110292e-07
7.402323687429774e-05,0.05595639656,0.054,0.0,0.0,0.00048530584081340274,0.861656044936737,0.007442376236716736,0.0020172095657362667,3.23199203258226e-08,0.06103770038329906,0.0,0.028319903255110995,1.600780912344285e-07,7.606853980203917e-11,5.952152228589216e-07,3.112292590787625e-08,4.150275092044097e-09,2.612774647468814e-09,1.0971258468258622e-06,3.94855014072509e-06,0.0009216430015867757,1.176689277762025e-09,1.853590576845481e-07
7.414522793674966e-05,0.05595639656,0.054,0.0,0.0,0.00048523920200939233,0.8616540290986625,0.007446341318597102,0.0020184502545191867,3.238148998393431e-08,0.061035057116197146,0.0,0.028319807955859755,1.6006203865978485e-07,7.604951561394013e-11,5.951066528057758e-07,3.1116813482834565e-08,4.14986636475614e-09,2.6137248913362164e-09,1.0971713207971431e-06,3.9487005178446994e-06,0.0009218046826179675,1.1767880911790417e-09,1.8539986846364842e-07
7.43892100616535e-05,0.05595639656,0.054,0.0,0.0,0.00048510688423018377,0.8616499990907263,0.0074542691043530925,0.002020931939427317,3.25046328248125e-08,0.06102977216594967,0.0,0.02831961859825284,1.6003011643520268e-07,7.601172260319573e-11,5.948907432746597e-07,3.1104659828263445e-08,4.1490536432172995e-09,2.6156287294339e-09,1.0972616196819838e-06,3.948999105829247e-06,0.0009221258475197572,1.1769871003920429e-09,1.8548141202017096e-07
