Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76)
4.0950495795244493e-10,0.05595639656,0.054,0.0,0.0,0.02967534513599849,0.8799741051878273,1.4054233847237914e-08,0.0,0.0,0.06599304688813498,0.0,5.177022854670311e-05,1.3934719109644133e-06,2.7534734585442416e-06,4.866109693840669e-06,6.869762704803054e-07,5.093420904935995e-09,2.0553694680874542e-10,6.511381432389262e-09,4.260827224800431e-11
4.134006657089887e-10,0.05595639656,0.054,0.0,0.0,0.029674799011661254,0.8799738593421295,1.4458474690121063e-08,0.0,0.0,0.06599300040636119,0.0,5.226144933703145e-05,1.38981293983837e-06,2.761828867163736e-06,4.9098699449760475e-06,6.932248568437786e-07,5.153576156167815e-09,2.10476107195413e-10,6.642018777378636e-09,4.387835271258473e-11
4.172963734655325e-10,0.05595639656,0.054,0.0,0.0,0.02967425303393836,0.8799736135055478,1.4870422660742315e-08,0.0,0.0,0.06599295399838347,0.0,5.2752643997760215e-05,1.3861885565161037e-06,2.7701373970755443e-06,4.9535551628609455e-06,6.994392082300915e-07,5.2138321161649255e-09,2.154825617205644e-10,6.773518404097443e-09,4.517048324033219e-11
4.2119208122207626e-10,0.05595639656,0.054,0.0,0.0,0.02967370720188021,0.8799733676780798,1.5290154748843663e-08,0.0,0.0,0.0659929076635797,0.0,5.3243812458886645e-05,1.3825985176054394e-06,2.7783994475183043e-06,4.99716581126286e-06,7.056197351526113e-07,5.274186756132582e-09,2.2055644232001182e-10,6.905871484869217e-09,4.64847643863687e-11
4.2508778897862003e-10,0.05595639656,0.054,0.0,0.0,0.02967316151458209,0.8799731218597228,1.5717747914053365e-08,0.0,0.0,0.06599286140135038,0.0,5.373495465041801e-05,1.379042566732848e-06,2.786615395546005e-06,5.040702348965565e-06,7.117668432082064e-07,5.334638045078891e-09,2.2569787319804383e-10,7.039069376925788e-09,4.7821295737660646e-11
4.289834967351638e-10,0.05595639656,0.054,0.0,0.0,0.02967261597118093,0.8799728760504743,1.6153279077049964e-08,0.0,0.0,0.06599281521111716,0.0,5.422607050238059e-05,1.3755204362765467e-06,2.794785597646845e-06,5.084165229706075e-06,7.178809330187783e-07,5.395183951018834e-09,2.309069708895713e-10,7.1731036178286215e-09,4.918017593959939e-11
4.328792044917076e-10,0.05595639656,0.054,0.0,0.0,0.029672070570852322,0.8799726302503317,1.6596825110881334e-08,0.0,0.0,0.06599276909232127,0.0,5.471715994482848e-05,1.3720318489403138e-06,2.8029103912343062e-06,5.127554902127556e-06,7.239624001884475e-07,5.4558224420903714e-09,2.3618384432237004e-10,7.307965921031589e-09,5.056150272181166e-11
4.3677491224825135e-10,0.05595639656,0.054,0.0,0.0,0.029671525312807777,0.8799723844592925,1.7048462832433603e-08,0.0,0.0,0.0659927230444222,0.0,5.5208222907852194e-05,1.3685765191815253e-06,2.8109900960206675e-06,5.170871809746639e-06,7.300116352747531e-07,5.516551487587774e-09,2.415285948792937e-10,7.443648171581558e-09,5.1965372923160854e-11
4.4456632776133895e-10,0.05595639656,0.054,0.0,0.0,0.02967043522058207,0.8799718929045143,1.7976320275569935e-08,0.0,0.0,0.06599263115923654,0.0,5.619026911622231e-05,1.361764456337917e-06,2.8270154367815487e-06,5.257289078932572e-06,7.420149461363806e-07,5.6382731301061375e-09,2.5242209552717567e-10,7.717440888313045e-09,5.4841126632576103e-11
4.515786017231178e-10,0.05595639656,0.054,0.0,0.0,0.029669454616930675,0.8799714505363221,1.8839834729974836e-08,0.0,0.0,0.06599254869994553,0.0,5.70740194438371e-05,1.3557443504507583e-06,2.841286927305307e-06,5.3348201095131e-06,7.527115065970565e-07,5.748111988086451e-09,2.624592506250765e-10,7.966580512895717e-09,5.750735756661075e-11
4.5859087568489664e-10,0.05595639656,0.054,0.0,0.0,0.029668474463411695,0.8799710081975859,1.973075746973906e-08,0.0,0.0,0.06599246646266566,0.0,5.795768289343526e-05,1.3498273060113627e-06,2.8554166169433177e-06,5.412122044431427e-06,7.633094777918676e-07,5.85821280708076e-09,2.7271756596459105e-10,8.218257979104606e-09,6.02480970198459e-11
4.656031496466755e-10,0.05595639656,0.054,0.0,0.0,0.029667494756434643,0.8799705658882915,2.0649533386464307e-08,0.0,0.0,0.06599238444476037,0.0,5.8841259059709795e-05,1.3440115042857283e-06,2.869405875739268e-06,5.489197284661569e-06,7.738109551411605e-07,5.968563896022809e-09,2.831973681327584e-10,8.472431645416318e-09,6.306388061701487e-11
4.726154236084543e-10,0.05595639656,0.054,0.0,0.0,0.029666515492630337,0.8799701236084244,2.1596606148535577e-08,0.0,0.0,0.0659923026437075,0.0,5.972474753837781e-05,1.338295115346833e-06,2.883255965883733e-06,5.566048178285287e-06,7.842179822315897e-07,6.079153634656842e-09,2.9389890937030213e-10,8.729061372197096e-09,6.595523642096743e-11
4.796276975702331e-10,0.05595639656,0.054,0.0,0.0,0.02966553666882563,0.8799696813579705,2.257241806138519e-08,0.0,0.0,0.06599222105708694,0.0,6.060814792632219e-05,1.332676308954257e-06,2.8969680543323214e-06,5.642677021284678e-06,7.945325516425534e-07,6.18997048263116e-09,3.0482236864789765e-10,8.988108460460756e-09,6.892268531264217e-11
4.866399715320119e-10,0.05595639656,0.054,0.0,0.0,0.02966455828202165,0.8799692391369159,2.357740993138973e-08,0.0,0.0,0.06599213968256981,0.0,6.149145982172934e-05,1.327153263458255e-06,2.9105432237171948e-06,5.719086058472847e-06,8.047566059051197e-07,6.301002987523899e-09,3.1596785276310195e-10,9.249535594049537e-09,7.196674134860255e-11
4.936522454937907e-10,0.05595639656,0.054,0.0,0.0,0.029663580329374887,0.8799687969452464,2.461202093318192e-08,0.0,0.0,0.06599205851790914,0.0,6.237468282422374e-05,1.3217241730431187e-06,2.9239824818062828e-06,5.795277484531615e-06,8.148920385632011e-07,6.412239791448615e-09,3.273353974339414e-10,9.513306784926793e-09,7.50879121087249e-11
5.006645194555694e-10,0.05595639656,0.054,0.0,0.0,0.02966260280818093,0.8799683547829482,2.56766884803152e-08,0.0,0.0,0.06599197756093203,0.0,6.325781653499929e-05,1.3163872534918327e-06,2.9372867696515818e-06,5.871253445135747e-06,8.249406953167838e-07,6.523669636389323e-09,3.3892496834451615e-10,9.779387321484321e-09,7.828669903399159e-11
5.076767934173482e-10,0.05595639656,0.054,0.0,0.0,0.029661625715860368,0.8799679126500075,2.6771848098982905e-08,0.0,0.0,0.06599189680953255,0.0,6.414086055694778e-05,1.3111407467719026e-06,2.95045696866738e-06,5.947016038133643e-06,8.349043752179667e-07,6.635281368556095e-09,3.507364621563951e-10,1.0047743719601497e-08,8.156359774599457e-11
5.14689067379127e-10,0.05595639656,0.054,0.0,0.0,0.02966064904994643,0.8799674705464102,2.789793330459622e-08,0.0,0.0,0.0659918162616659,0.0,6.50238144947846e-05,1.305982924653908e-06,2.963493906807465e-06,6.022567314763047e-06,8.447848318987877e-07,6.747063942010886e-09,3.627697075124756e-10,1.0318343676269544e-08,8.491909835498508e-11
5.217013413409058e-10,0.05595639656,0.054,0.0,0.0,0.029659672808074203,0.879967028472143,2.9055375481086224e-08,0.0,0.0,0.06599173591534305,0.0,6.59066779551713e-05,1.3009120915227454e-06,2.9763983639721512e-06,6.097909280886858e-06,8.545837748163969e-07,6.859006421566305e-09,3.750244660347804e-10,1.059115602559997e-08,8.835368576185706e-11
5.287136153026846e-10,0.05595639656,0.054,0.0,0.0,0.029658696987971255,0.8799665864271923,3.024460376285316e-08,0.0,0.0,0.06599165576862623,0.0,6.678945054683645e-05,1.2959265864912188e-06,2.9891710767355823e-06,6.1730438982393595e-06,8.643028705061137e-07,6.971097985016998e-09,3.875004332972124e-10,1.0866150697094038e-08,9.186783994536787e-11
5.357258892644634e-10,0.05595639656,0.054,0.0,0.0,0.029657721587449344,0.8799661444115441,3.146604491925957e-08,0.0,0.0,0.06599157581962485,0.0,6.767213188069309e-05,1.2910247849211239e-06,3.00181274248088e-06,6.247973085673869e-06,8.739437438337502e-07,7.083327924814322e-09,4.0019723977719097e-10,1.1143298676032386e-08,9.546203623695674e-11
5.427381632262422e-10,0.05595639656,0.054,0.0,0.0,0.029656746604397217,0.8799657024251857,3.272012324155206e-08,0.0,0.0,0.06599149606649218,0.0,6.855472156995454e-05,1.28620509945407e-06,3.0143240230283685e-06,6.322698720403207e-06,8.835079792388257e-07,7.195685649289318e-09,4.1311445179707356e-10,1.1422571965841466e-08,9.913674559131304e-11
5.49750437188021e-10,0.05595639656,0.054,0.0,0.0,0.029655772036774268,0.879965260468103,3.400726043211135e-08,0.0,0.0,0.06599141650742216,0.0,6.943721923024724e-05,1.2814659806437848e-06,3.0267055478341153e-06,6.397222639225607e-06,8.929971219615644e-07,7.308160683472243e-09,4.2625157245627816e-10,1.1703943552311223e-08,1.0289243484650547e-10
5.567627111497998e-10,0.05595639656,0.054,0.0,0.0,0.029654797882604857,0.8799648185402827,3.532787549595261e-08,0.0,0.0,0.0659913371406468,0.0,7.031962447972192e-05,1.2768059172620707e-06,3.0389579168205804e-06,6.471546639730717e-06,9.024126792485865e-07,7.42074266955692e-09,4.396080425482861e-10,1.1987387369548953e-08,1.0672956697116861e-10
5.637749851115786e-10,0.05595639656,0.054,0.0,0.0,0.029653824139973372,0.879964376641712,3.668238463440916e-08,0.0,0.0,0.06599125796443378,0.0,7.120193693916217e-05,1.272223436334334e-06,3.0510817028882244e-06,6.5456724814821645e-06,9.117561215338932e-07,7.533421367071181e-09,4.5318324146497004e-10,1.2272878267555276e-08,1.1064860130732748e-10
5.707872590733574e-10,0.05595639656,0.054,0.0,0.0,0.029652850807019793,0.8799639347723773,3.807120114093964e-08,0.0,0.0,0.06599117897708427,0.0,7.208415623209118e-05,1.2677171029514623e-06,3.0630774541495688e-06,6.61960188717396e-06,9.210288835926217e-07,7.646186652808694e-09,4.669764880938791e-10,1.2560391981327746e-08,1.1464999380660111e-10
5.777995330351362e-10,0.05595639656,0.054,0.0,0.0,0.029651877881935674,0.8799634929322656,3.94947352990059e-08,0.0,0.0,0.06599110017693134,0.0,7.296628198487612e-05,1.26328551990012e-06,3.0749456959233903e-06,6.693336543758537e-06,9.302323656654705e-07,7.75902852055624e-09,4.8098704170937e-10,1.2849905101405941e-08,1.187341972541613e-10
5.84811806996915e-10,0.05595639656,0.054,0.0,0.0,0.02965090536296071,0.8799630511213634,4.0953394281975544e-08,0.0,0.0,0.06599102156233802,0.0,7.384831382683052e-05,1.2589273271486656e-06,3.086686932522754e-06,6.7668781035446086e-06,9.393679345521517e-07,7.87193708064369e-09,4.952141028555755e-10,1.314139504576459e-08,1.2290166148718907e-10
5.918240809586938e-10,0.05595639656,0.054,0.0,0.0,0.02964993324837945,0.8799626093396582,4.244758205500566e-08,0.0,0.0,0.06599094313169594,0.0,7.473025139031488e-05,1.254641201219682e-06,3.098301648865573e-06,6.840228185263695e-06,9.484369246728065e-07,7.98490255934797e-09,5.096568142223533e-10,1.3434840032972492e-08,1.27152833609554e-10
5.988363549204725e-10,0.05595639656,0.054,0.0,0.0,0.029648961536518487,0.8799621675871365,4.397769927887118e-08,0.0,0.0,0.0659908648834241,0.0,7.561209431083489e-05,1.2504258544740307e-06,3.109790311931385e-06,6.913388375104704e-06,9.5744063909687e-07,8.097915298182557e-09,5.243142615171904e-10,1.3730219056550006e-08,1.3148815819604117e-10
6.128609028440302e-10,0.05595639656,0.054,0.0,0.0,0.02964701931445906,0.8799612841695925,4.714730764127357e-08,0.0,0.0,0.0659907089277964,0.0,7.737549478130312e-05,1.2422025222817337e-06,3.132391263980594e-06,7.059145267094748e-06,9.752573022401158e-07,8.32404449301579e-09,5.542694269680493e-10,1.4326698918309988e-08,1.404130316208846e-10
6.268854507675879e-10,0.05595639656,0.054,0.0,0.0,0.029645078684142026,0.8799604008686284,5.046535503528263e-08,0.0,0.0,0.06599055368330976,0.0,7.913851238879947e-05,1.2342477153250935e-06,3.1544932131672e-06,7.204160855414375e-06,9.928277585165217e-07,8.550249669562204e-09,5.850711780977902e-10,1.493068117382448e-08,1.4967979519224878e-10
6.409099986911456e-10,0.05595639656,0.054,0.0,0.0,0.029643139633453382,0.8799595176841414,5.393491841497503e-08,0.0,0.0,0.06599039913818958,0.0,8.090114434018529e-05,1.2265523376582897e-06,3.176099371084758e-06,7.3484467561965316e-06,1.010161401327222e-06,8.776457619464912e-09,6.167102375570187e-10,1.5542023298796433e-08,1.5929193394268253e-10
6.549345466147033e-10,0.05595639656,0.054,0.0,0.0,0.029641202150749,0.8799586346160301,5.755901327604155e-08,0.0,0.0,0.06599024528100711,0.0,8.266338790142579e-05,1.2191077833738893e-06,3.1972127652584718e-06,7.492014153326582e-06,1.0272672102117681e-06,9.00259688769767e-09,6.491764991452919e-10,1.6160593056794453e-08,1.6925291013307857e-10
6.68959094538261e-10,0.05595639656,0.054,0.0,0.0,0.02963926622480575,0.8799577516641934,6.134059102753132e-08,0.0,0.0,0.06599009210065823,0.0,8.442524040027097e-05,1.2119059074765892e-06,3.2178362641306804e-06,7.634873824021036e-06,1.0441537761679818e-06,9.228597740061403e-09,6.824590553341492e-10,1.6786267906795404e-08,1.7956616839953554e-10
6.829836424618187e-10,0.05595639656,0.054,0.0,0.0,0.02963733184477801,0.879956868828531,6.528253647548098e-08,0.0,0.0,0.06598993958634482,0.0,8.618669922882094e-05,1.2049389976597269e-06,3.2379725993736567e-06,7.777036162670645e-06,1.0608293252300178e-06,9.454392129601938e-09,7.165462250160286e-10,1.7418934454616732e-08,1.9023514076825464e-10
6.970081903853764e-10,0.05595639656,0.054,0.0,0.0,0.029635399000158588,0.8799559861089437,6.938766541863757e-08,0.0,0.0,0.06598978772755813,0.0,8.794776184597231e-05,1.1981997471722523e-06,3.257624385940776e-06,7.918511203064278e-06,1.0773017404235724e-06,9.67991366534079e-09,7.514255810621514e-10,1.805848794467429e-08,2.0126325125373727e-10
7.110327383089341e-10,0.05595639656,0.054,0.0,0.0,0.02963346768074382,0.8799551035053317,7.365872236000684e-08,0.0,0.0,0.06598963651406421,0.0,8.97084257797438e-05,1.1916812288530253e-06,3.2767941400370615e-06,8.059308639050254e-06,1.0935785821566253e-06,9.905097581526643e-09,7.870839784101528e-10,1.870483179002881e-08,2.126539202413224e-10
7.250572862324918e-10,0.05595639656,0.054,0.0,0.0,0.029631537876602082,0.8799542210175971,7.80983783354712e-08,0.0,0.0,0.06598948593589091,0.0,9.146868862947942e-05,1.1853768705226975e-06,3.2954842953564966e-06,8.1994378437173e-06,1.109667107129627e-06,1.0129880708144492e-08,8.23507582028891e-10,1.935787713778015e-08,2.2441056867131398e-10
7.390818341560494e-10,0.05595639656,0.054,0.0,0.0,0.02962960957804486,0.8799533386456422,8.270922885826668e-08,0.0,0.0,0.06598933598331587,0.0,9.322854806793069e-05,1.1792804319057649e-06,3.313697217998534e-06,8.33890788721829e-06,1.1255742858903054e-06,1.035420144305672e-08,8.606818950882544e-10,2.0017542465890912e-08,2.365366219722976e-10
7.531063820796071e-10,0.05595639656,0.054,0.0,0.0,0.02962768277559994,0.8799524563893693,8.74937919784706e-08,0.0,0.0,0.06598918664685564,0.0,9.498800184321848e-05,1.1733859830962468e-06,3.3314352203207352e-06,8.477727553361792e-06,1.1413068191593964e-06,1.057799972618907e-08,8.985917873661625e-10,2.068375320794869e-08,2.49035513792558e-10
7.671309300031648e-10,0.05595639656,0.054,0.0,0.0,0.029625757459986468,0.8799515742486823,9.245450645817787e-08,0.0,0.0,0.06598903791725531,0.0,9.674704778067459e-05,1.1676878844672337e-06,3.348700573818738e-06,8.615905355070042e-06,1.156871153026638e-06,1.0801217015316521e-08,9.37221523830538e-10,2.13564414035227e-08,2.619106895526967e-10
7.811554779267225e-10,0.05595639656,0.054,0.0,0.0,0.029623833622091745,0.8799506922234849,9.759373006333631e-08,0.0,0.0,0.0659888897854792,0.0,9.850568378456213e-05,1.1621807679294762e-06,3.365495521090058e-06,8.753449548782166e-06,1.1722734930962948e-06,1.1023796263535772e-08,9.765547932733348e-10,2.2035545372319635e-08,2.751656098174503e-10
7.951800258502802e-10,0.05595639656,0.054,0.0,0.0,0.029621911252949624,0.8799498103136816,1.0291373797275002e-07,0.0,0.0,0.06598874224270179,0.0,0.00010026390783967442,1.1568595194856007e-06,3.3818222869746496e-06,8.890368147878708e-06,1.1875198176588341e-06,1.1245681898351278e-08,1.016574737183524e-09,2.2721009410254345e-08,2.8880375350049133e-10
8.092045737738379e-10,0.05595639656,0.054,0.0,0.0,0.029619990343720332,0.8799489285191773,1.0841672130437061e-07,0.0,0.0,0.06598859528029964,0.0,0.00010202171801281234,1.1517192630272266e-06,3.397683088971083e-06,9.02666893520597e-06,1.2026158899675016e-06,1.1466819802429079e-08,1.057263978764611e-09,2.3412783505487316e-08,3.0282862091864335e-10
8.232291216973956e-10,0.05595639656,0.054,0.0,0.0,0.02961807088567146,0.8799480468398778,1.141047857589411e-07,0.0,0.0,0.06598844888984343,0.0,0.00010377911245414083,1.1467553452933219e-06,3.4130801469905624e-06,9.162359474774119e-06,1.2175672696941735e-06,1.1687157295717006e-08,1.0986046520354822e-09,2.411082307270438e-08,3.17243736705107e-10
8.372536696209533e-10,0.05595639656,0.054,0.0,0.0,0.02961615287016017,0.8799471652756891,1.1997995038101477e-07,0.0,0.0,0.0659883030630904,0.0,0.00010553608939842444,1.1419633218943377e-06,3.428015692478768e-06,9.29744712269382e-06,1.232379323629272e-06,1.190664311893137e-08,1.1405784309591387e-09,2.481508870422067e-08,3.3205265258945786e-10
8.51278217544511e-10,0.05595639656,0.054,0.0,0.0,0.02961423628861655,0.8799462838265176,1.2604414643743136e-07,0.0,0.0,0.06598815779197767,0.0,0.0001072926471661423,1.1373389443184646e-06,3.442491976931155e-06,9.431939037407943e-06,1.2470572356823544e-06,1.2125227418237062e-08,1.1831665587106392e-09,2.552554593667036e-08,3.4725895005258183e-10
8.653027654680686e-10,0.05595639656,0.054,0.0,0.0,0.029612321132528048,0.8799454024922712,1.3229921641321436e-07,0.0,0.0,0.06598801306861536,0.0,0.0001090487841644824,1.1328781478519176e-06,3.456511279834927e-06,9.565842189270509e-06,1.2616060162356443e-06,1.2342861731171731e-08,1.2263498769629614e-09,2.6242165032105878e-08,3.628662428648442e-10
8.793273133916263e-10,0.05595639656,0.054,0.0,0.0,0.02961040739342483,0.8799445212728569,1.3874691312465815e-07,0.0,0.0,0.06598786888528026,0.0,0.00011080449888821627,1.128577040349344e-06,3.47007591607014e-06,9.699163369522437e-06,1.2760305108999762e-06,1.255949897351584e-08,1.2701088551874208e-09,2.6964920772389623e-08,3.7887817951549736e-10
8.93351861315184e-10,0.05595639656,0.054,0.0,0.0,0.029608495062866183,0.8799436401681832,1.4538889894907655e-07,0.0,0.0,0.06598772523441004,0.0,0.00011255978992045419,1.124431891788448e-06,3.483188242793777e-06,9.831909198709765e-06,1.2903354087189053e-06,1.277509342714902e-08,1.314423619868709e-09,2.769379226586705e-08,3.952984455402942e-10
9.073764092387417e-10,0.05595639656,0.054,0.0,0.0,0.02960658413242774,0.8799427591781586,1.5222674517067137e-07,0.0,0.0,0.06598758210859747,0.0,0.00011431465593328261,1.1204391245449786e-06,3.4958506658237983e-06,9.964086134585758e-06,1.3045252498621893e-06,1.298960072859603e-08,1.3592739837462693e-09,2.8428762765425925e-08,4.1213076575318243e-10
9.214009571622994e-10,0.05595639656,0.054,0.0,0.0,0.029604674593689675,0.8799418783026927,1.5926193144184076e-07,0.0,0.0,0.06598743950058487,0.0,0.00011606909568828332,1.11659530433135e-06,3.508065645539818e-06,1.009570047953394e-05,1.318604432845758e-06,1.3202977858453281e-08,1.4046394749036652e-09,2.9169819497132307e-08,4.2937890638756927e-10
9.35425505085857e-10,0.05595639656,0.054,0.0,0.0,0.02960276643822564,0.8799409975416949,1.6649584535919317e-07,0.0,0.0,0.06598729740325922,0.0,0.00011782310803693697,1.1128971317490444e-06,3.5198357023180396e-06,1.02267583875463e-05,1.3325772213122098e-06,1.341518313127034e-08,1.4504993658179367e-09,2.991695349869158e-08,4.470466771525858e-10
9.494500530094147e-10,0.05595639656,0.054,0.0,0.0,0.029600859657592602,0.8799401168950755,1.739297821531671e-07,0.0,0.0,0.065987155809647,0.0,0.00011957669192091064,1.1093414344086642e-06,3.531163421517782e-06,1.0357265870788336e-05,1.3464477504034184e-06,1.3626176186209135e-08,1.496832702123311e-09,3.0670159467035945e-08,4.651379332094932e-10
9.634746009329723e-10,0.05595639656,0.054,0.0,0.0,0.029598954243321398,0.8799392363627457,1.81564944490202e-07,0.0,0.0,0.06598701471290967,0.0,0.00012132984637223227,1.1059251595738364e-06,3.542051458034227e-06,1.0487228805780068e-05,1.3602200327542968e-06,1.383591797781329e-08,1.5436183313670821e-09,3.142943561439849e-08,4.836565770728063e-10
9.774991488565298e-10,0.05595639656,0.054,0.0,0.0,0.029597050186908076,0.8799383559446167,1.8940244238602363e-07,0.0,0.0,0.06598687410633926,0.0,0.00012308257051335195,1.1026453672882777e-06,3.552502540431065e-06,1.0616652939219717e-05,1.3738979641342728e-06,1.4044370767607714e-08,1.5908349313156858e-09,3.219478353229088e-08,5.026065604402384e-10
9.915236967800874e-10,0.05595639656,0.054,0.0,0.0,0.029595147479805923,0.8799374756405999,1.9744329322886699e-07,0.0,0.0,0.06598673398335388,0.0,0.00012483486355709347,1.0994992239493391e-06,3.562519474665714e-06,1.0745543893474392e-05,1.3874853287606921e-06,1.425149811535993e-08,1.6384610383337808e-09,3.296620806285049e-08,5.219918859552874e-10
9.999999999999999e-10,0.05595639656,0.054,0.0,0.0,0.02959399815233423,0.8799369436485239,2.024020935209528e-07,0.0,0.0,0.06598664952609289,0.0,0.00012589372347698253,1.0976613686809458e-06,3.5683643338561137e-06,1.0823188173872956e-05,1.3956550444801146e-06,1.4376026437740055e-08,1.6674352708661321e-09,3.3435399111657094e-08,5.33920967670147e-10
1.005548244703645e-09,0.05595639656,0.054,0.0,0.0,0.029593246113418233,0.8799365954506081,2.0568842191071312e-07,0.0,0.0,0.06598659433749385,0.0,0.0001265867248064954,1.0964839962948615e-06,3.572105147421066e-06,1.0873907171760215e-05,1.400985804306442e-06,1.4457264871510312e-08,1.6864750749909283e-09,3.374371717706163e-08,5.418166089060955e-10
1.0195727926272026e-09,0.05595639656,0.054,0.0,0.0,0.029591346079091738,0.8799357153745542,2.1413866106531132e-07,0.0,0.0,0.06598645516241787,0.0,0.0001283381536545469,1.0935970457728566e-06,3.5812625290555893e-06,1.1001748163032565e-05,1.4144029666223783e-06,1.4661637168389383e-08,1.7348553780586936e-09,3.452732185939266e-08,5.620848388639572e-10
1.0335973405507602e-09,0.05595639656,0.054,0.0,0.0,0.02958944736811066,0.8799348354123512,2.2279475141034683e-07,0.0,0.0,0.0659863164518992,0.0,0.0001300891495838167,1.0908358232656222e-06,3.5899946761856303e-06,1.11290721466056e-05,1.4277402941935387e-06,1.4864582413602653e-08,1.7835802250888709e-09,3.5317035998425196e-08,5.82800741264598e-10
1.0476218884743178e-09,0.05595639656,0.054,0.0,0.0,0.029587549971691454,0.8799339555639137,2.316573421929623e-07,0.0,0.0,0.06598617819982215,0.0,0.00013183971216598067,1.0881978641423355e-06,3.5983047339092205e-06,1.1255884296518589e-05,1.4410011723465983e-06,1.5066069280297975e-08,1.8326278622420498e-09,3.6112876283085075e-08,6.039685389350088e-10
1.0616464363978754e-09,0.05595639656,0.054,0.0,0.0,0.029585653880978047,0.8799330758291557,2.4072699173461495e-07,0.0,0.0,0.06598604040017889,0.0,0.00013358984106124743,1.085680783616189e-06,3.6061959376869885e-06,1.1382189685665357e-05,1.4541888972246472e-06,1.5266067702370676e-08,1.8819765291384697e-09,3.691486210411395e-08,6.255925135685359e-10
1.075670984321433e-09,0.05595639656,0.054,0.0,0.0,0.029583759087037823,0.8799321962079926,2.5000416807603033e-07,0.0,0.0,0.0659859030470659,0.0,0.00013533953601768754,1.083282272384607e-06,3.6136716148854895e-06,1.150799328970163e-05,1.4673066795441224e-06,1.5464548861778733e-08,1.931604487324489e-09,3.772301546044632e-08,6.476770071505754e-10
1.0896955322449905e-09,0.05595639656,0.054,0.0,0.0,0.029581865580858013,0.8799313167003395,2.5948924971493216e-07,0.0,0.0,0.06598576613468127,0.0,0.00013708879687046406,1.0810000925321281e-06,3.620735186004618e-06,1.163329999074442e-05,1.4803576481476274e-06,1.566148518841468e-08,1.9814900416872166e-09,3.853736087018054e-08,6.702264233373251e-10
1.1037200801685481e-09,0.05595639656,0.054,0.0,0.0,0.02957997335334272,0.8799304373061133,2.6918252644221423e-07,0.0,0.0,0.06598562965732155,0.0,0.00013883762354097493,1.0788320736781718e-06,3.627390165583312e-06,1.1758114580875912e-05,1.493344853365346e-06,1.5856850339069776e-08,2.0316115721595274e-09,3.935792528585441e-08,6.932452287894233e-10
1.1177446280921057e-09,0.05595639656,0.054,0.0,0.0,0.02957808239531044,0.8799295580252302,2.7908420026020844e-07,0.0,0.0,0.06598549360937901,0.0,0.00014058601603589744,1.076776109351567e-06,3.633640162823162e-06,1.1882441765464153e-05,1.506271270196791e-06,1.6050619210843792e-08,2.0819475468601406e-09,4.018473801375662e-08,7.167379544628656e-10
1.1317691760156633e-09,0.05595639656,0.054,0.0,0.0,0.0295761926974921,0.8799286788576076,2.891943864037623e-07,0.0,0.0,0.06598535798533892,0.0,0.00014233397444615763,1.0748301535781803e-06,3.639488881892032e-06,1.2006286166311039e-05,1.5191398013237875e-06,1.624276789574081e-08,2.132476565220407e-09,4.101783063702424e-08,7.407091968582444e-10
