Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14)
1.0264831005358328e-09,0.05595639656,0.054,0.0,0.0,0.029590436608261748,0.8799352817354623,2.171109726875186e-07,0.0,0.0,0.06598639982249481,0.0,0.0001292029720669087,1.0982010954759681e-06,3.5710875652072534e-06,1.1039326911559472e-05,1.462649498199245e-06,1.4701490226783295e-08,1.744545532756438e-09
1.0381834659728439e-09,0.05595639656,0.054,0.0,0.0,0.029588853413740922,0.8799345476403532,2.2434351491084123e-07,0.0,0.0,0.06598628448899134,0.0,0.00013066372204052553,1.0959995005682444e-06,3.577990906211361e-06,1.1144953015381931e-05,1.4745584927518612e-06,1.4868926943649891e-08,1.784811547700938e-09
1.049883831409855e-09,0.05595639656,0.054,0.0,0.0,0.029587271129452444,0.879933813624387,2.3171803260115246e-07,0.0,0.0,0.06598616947358392,0.0,0.00013212417257099632,1.093883058765523e-06,3.5846023727262283e-06,1.1250222712101986e-05,1.4864206452587752e-06,1.5035333769368585e-08,1.825288792649733e-09
1.061584196846866e-09,0.05595639656,0.054,0.0,0.0,0.02958568975014641,0.8799330796875146,2.392348107594794e-07,0.0,0.0,0.06598605477278417,0.0,0.00013358432350170588,1.0918504077131457e-06,3.590923912420673e-06,1.1355138933472773e-05,1.4982378746961724e-06,1.5200693713290203e-08,1.865964726348545e-09
1.0849849277208882e-09,0.05595639656,0.054,0.0,0.0,0.029582529685308154,0.8799316120508547,2.546960727760387e-07,0.0,0.0,0.06598582630130845,0.0,0.00013650372614730272,1.0880312072015255e-06,3.6027052172223695e-06,1.15639224400229e-05,1.521745044370309e-06,1.5528207998941287e-08,1.9478625844420474e-09
1.1060455855075082e-09,0.05595639656,0.054,0.0,0.0,0.029579688668598447,0.8799302914478712,2.6909971850886444e-07,0.0,0.0,0.06598562171897067,0.0,0.00013913016318220075,1.0848675379789694e-06,3.6123372676311157e-06,1.1750647167069216e-05,1.5427663243413133e-06,1.5819232344995635e-08,2.0221248339420564e-09
1.1271062432941281e-09,0.05595639656,0.054,0.0,0.0,0.0295768505007269,0.8799289711003948,2.839667653352498e-07,0.0,0.0,0.06598541810397181,0.0,0.0001417556289799406,1.0819557157620897e-06,3.6210622347861143e-06,1.1936270136579268e-05,1.5636701759015531e-06,1.6106627867590917e-08,2.09683712055962e-09
1.148166901080748e-09,0.05595639656,0.054,0.0,0.0,0.02957401514971271,0.8799276510081477,2.992973467058928e-07,0.0,0.0,0.06598521543770042,0.0,0.0001443801241130856,1.0792889520702963e-06,3.6288930646810233e-06,1.2120806858272948e-05,1.5844664892927582e-06,1.6390316919478816e-08,2.1719278218266995e-09
1.169227558867368e-09,0.05595639656,0.054,0.0,0.0,0.0295711825831475,0.8799263311708542,3.1509116993848694e-07,0.0,0.0,0.06598501370200276,0.0,0.0001470036495675271,1.0768607378618012e-06,3.635843168475184e-06,1.2304272434057147e-05,1.605164825357094e-06,1.6670227930388327e-08,2.247326146785698e-09
1.190288216653988e-09,0.05595639656,0.054,0.0,0.0,0.02956835276819007,0.879925011588242,3.31347525869094e-07,0.0,0.0,0.06598481287916472,0.0,0.00014962620673266637,1.0746648215347216e-06,3.6419264191431685e-06,1.2486681579162503e-05,1.6257744346410195e-06,1.6946295333453925e-08,2.3229623010387357e-09
1.211348874440608e-09,0.05595639656,0.054,0.0,0.0,0.029565525671566204,0.8799236922600414,3.4806529936340526e-07,0.0,0.0,0.06598461295189458,0.0,0.00015224779739074728,1.0726951887881663e-06,3.6471571452937865e-06,1.2668048641679234e-05,1.6463042750051664e-06,1.7218459490282644e-08,2.3987676438738256e-09
1.232409532227228e-09,0.05595639656,0.054,0.0,0.0,0.02956270125957281,0.8799223731859862,3.652429806092367e-07,0.0,0.0,0.06598441390330734,0.0,0.00015486842370541855,1.0709460441606385e-06,3.651550122453471e-06,1.2848387620660863e-05,1.6667630278993598e-06,1.748666661100402e-08,2.474674838268627e-09
1.2534701900138479e-09,0.05595639656,0.054,0.0,0.0,0.02955987949808643,0.8799210543658134,3.828786771602371e-07,0.0,0.0,0.06598421571690971,0.0,0.0001574880882095602,1.0694117941168997e-06,3.6551205618669983e-06,1.3027712182859728e-05,1.687159113362397e-06,1.7750868669996525e-08,2.5506179921764714e-09
1.2745308478004678e-09,0.05595639656,0.054,0.0,0.0,0.029557060352575645,0.8799197357992624,4.0097012665715236e-07,0.0,0.0,0.06598401837658645,0.0,0.0001601067937924462,1.068087031484164e-06,3.657884097039339e-06,1.3206035678241186e-05,1.7075007038843897e-06,1.8011023317534827e-08,2.62653279094628e-09
1.2955915055870878e-09,0.05595639656,0.054,0.0,0.0,0.02955424378811722,0.8799184174860765,4.195147101661557e-07,0.0,0.0,0.06598382186658734,0.0,0.0001627245436863064,1.066966521108083e-06,3.6598567682003946e-06,1.3383371154378797e-05,1.7277957372271491e-06,1.8267093786994836e-08,2.7023566214043893e-09
1.3166521633737077e-09,0.05595639656,0.054,0.0,0.0,0.029551429769415383,0.8799170994260022,4.385094660723286e-07,0.0,0.0,0.0659836261715153,0.0,0.00016534134145234977,1.0660451866300481e-06,3.661055004890698e-06,1.3559731369821798e-05,1.7480519282881082e-06,1.8519048797115844e-08,2.778028686960372e-09
1.3377128211603277e-09,0.05595639656,0.054,0.0,0.0,0.029548618260824278,0.8799157816187883,4.579511044729107e-07,0.0,0.0,0.06598343127631517,0.0,0.00016795719096630575,1.0653180983070137e-06,3.6614956068272907e-06,1.3735128806502954e-05,1.7682767800711227e-06,1.8766862449804767e-08,2.8534901132351147e-09
1.3587734789469476e-09,0.05595639656,0.054,0.0,0.0,0.02954580922637307,0.8799144640641882,4.778360220117706e-07,0.0,0.0,0.06598323716626317,0.0,0.00017057209640354267,1.0647804617872052e-06,3.6611957232054153e-06,1.3909575681254262e-05,1.7884775938271576e-06,1.9010514123207842e-08,2.9286840447418e-09
1.3798341367335676e-09,0.05595639656,0.054,0.0,0.0,0.029543002629793664,0.8799131467619574,4.981603170955418e-07,0.0,0.0,0.06598304382695734,0.0,0.00017318606222382232,1.0644276077572028e-06,3.660172830593221e-06,1.40830839564962e-05,1.8086614784259123e-06,1.9249988360103325e-08,3.0035557323738662e-09
1.4008947945201875e-09,0.05595639656,0.054,0.0,0.0,0.029540198434550587,0.8799118297118558,5.189198054315157e-07,0.0,0.0,0.06598285124430846,0.0,0.00017579909315575305,1.0642549823871886e-06,3.6584447095830817e-06,1.4255665350163048e-05,1.8288353590165633e-06,1.9485274751583154e-08,3.078052611373454e-09
1.4219554523068075e-09,0.05595639656,0.054,0.0,0.0,0.029537396603872845,0.8799105129136455,5.401100358278651e-07,0.0,0.0,0.06598265940453156,0.0,0.00017841119418099933,1.0642581385152149e-06,3.6560294203610218e-06,1.4427331344919497e-05,1.8490059850288114e-06,1.9716367816235657e-08,3.152124369989035e-09
1.4430161100934275e-09,0.05595639656,0.054,0.0,0.0,0.029534597100787516,0.8799091963670927,5.617263061986244e-07,0.0,0.0,0.06598246829413824,0.0,0.0001810223705183059,1.064432727518894e-06,3.652945277347623e-06,1.459809319671726e-05,1.8691799375594528e-06,1.994326687489558e-08,3.225723009079684e-09
1.4640767678800474e-09,0.05595639656,0.054,0.0,0.0,0.029531799888154835,0.8799078800719671,5.83763679717416e-07,0.0,0.0,0.0659822778999293,0.0,0.00018363262760739312,1.06477449182575e-06,3.6492108230561864e-06,1.4767961942736113e-05,1.8893636361856047e-06,2.0165975921151297e-08,3.2988028924585144e-09
1.4851374256666674e-09,0.05595639656,0.054,0.0,0.0,0.02952900492870448,0.8799065640280409,6.062170010648593e-07,0.0,0.0,0.06598208820898803,0.0,0.00018624197109277812,1.0652792580163328e-06,3.6448448013093055e-06,1.4936948408751116e-05,1.9095633452432503e-06,2.0384503487731935e-08,3.371320788103119e-09
1.5061980834532873e-09,0.05595639656,0.054,0.0,0.0,0.02952621218507286,0.8799052482350906,6.290809127154283e-07,0.0,0.0,0.065981899208674,0.0,0.0001888504068075754,1.0659429304791508e-06,3.6398661299529217e-06,1.5105063215965203e-05,1.929785179607338e-06,2.0598862509019904e-08,3.4432359005785307e-09
1.5272587412399073e-09,0.05595639656,0.054,0.0,0.0,0.029523421619841304,0.8799039326928958,6.523498712115671e-07,0.0,0.0,0.0659817108866171,0.0,0.00019145794075733,1.0667614855817882e-06,3.634293873203155e-06,1.5272316787343393e-05,1.9500351100069318e-06,2.080907017986775e-08,3.5145098948114443e-09
1.5483193990265272e-09,0.05595639656,0.054,0.0,0.0,0.029520633195574724,0.8799026174012391,6.760181633747716e-07,0.0,0.0,0.06598152323071234,0.0,0.00019406457910393178,1.0677309663265016e-06,3.628147213755973e-06,1.5438719353481913e-05,1.9703189679062044e-06,2.1015147811002777e-08,3.5851069112605297e-09
1.5693800568131472e-09,0.05595639656,0.054,0.0,0.0,0.029517846874860667,0.879901302359907,7.000799224052985e-07,0.0,0.0,0.06598133622911453,0.0,0.00019667032814965982,1.0688474774610792e-06,3.6214454247831893e-06,1.5604280958043118e-05,1.990642449979777e-06,2.1217120681230363e-08,3.6549935728723053e-09
1.5904407145997671e-09,0.05595639656,0.054,0.0,0.0,0.029515062620348628,0.879899987568689,7.245291438242201e-07,0.0,0.0,0.06598114987023401,0.0,0.00019927519432140243,1.070107181017981e-06,3.6142078419327277e-06,1.5769011462785017e-05,2.011011122209039e-06,2.141501788675975e-08,3.7241389841302864e-09
1.611501372386387e-09,0.05595639656,0.054,0.0,0.0,0.0295122803947893,0.8798986730273785,7.493597012140827e-07,0.0,0.0,0.06598096414273195,0.0,0.00020187918415509522,1.0715062922571929e-06,3.606453835445566e-06,1.593292055221254e-05,2.0314304236245505e-06,2.160887218787768e-08,3.7925147224061056e-09
1.632562030173007e-09,0.05595639656,0.054,0.0,0.0,0.02950950016107367,0.8798973587357716,7.745653617164881e-07,0.0,0.0,0.06598077903551647,0.0,0.00020448230428041976,1.0730410759906291e-06,3.598202782496808e-06,1.609601773787609e-05,2.0519056697180585e-06,2.1798719853331853e-08,3.860094821879638e-09
1.653622687959627e-09,0.05595639656,0.054,0.0,0.0,0.029506721882271776,0.8798960446936684,8.00139801247444e-07,0.0,0.0,0.06598059453773888,0.0,0.0002070845614057998,1.0747078432678592e-06,3.589474039862135e-06,1.625831236234122e-05,2.07244205554635e-06,2.198460050264607e-08,3.926855750508183e-09
1.674683345746247e-09,0.05595639656,0.054,0.0,0.0,0.029503945521670977,0.8798947309008719,8.260766193938141e-07,0.0,0.0,0.06598041063879023,0.0,0.0002096859623037318,1.0765029484043795e-06,3.5802869170051145e-06,1.6419813602852167e-05,2.093044658547809e-06,2.2166556946781764e-08,3.992776380300763e-09
1.695744003532867e-09,0.05595639656,0.054,0.0,0.0,0.029501171042813575,0.8798934173571885,8.523693539570546e-07,0.0,0.0,0.06598022732829788,0.0,0.0002122865137964828,1.0784227863349374e-06,3.570660649674135e-06,1.6580530474710478e-05,2.1137184410915343e-06,2.2344635027335717e-08,4.057837951277458e-09
1.7168046613194869e-09,0.05595639656,0.054,0.0,0.0,0.029498398409533638,0.8798921040624277,8.790114951126473e-07,0.0,0.0,0.06598004459612261,0.0,0.00021488622274218599,1.0804637902755553e-06,3.560614374092355e-06,1.674047183438898e-05,2.1344682527778076e-06,2.2518883454763394e-08,4.122024029442244e-09
1.7378653191061068e-09,0.05595639656,0.054,0.0,0.0,0.029495627585992973,0.8798907910164028,9.059964991566913e-07,0.0,0.0,0.06597986243235544,0.0,0.00021748509602136182,1.082622429679026e-06,3.5501671018171677e-06,1.6899646382400524e-05,2.1552988325078817e-06,2.2689353645730345e-08,4.1853204593183405e-09
1.7589259768927268e-09,0.05595639656,0.054,0.0,0.0,0.029492858536715995,0.8798894782189298,9.333178018133656e-07,0.0,0.0,0.0659796808273153,0.0,0.00022008314052389055,1.0848952084694767e-06,3.5393376953407044e-06,1.7058062665939666e-05,2.176214810340233e-06,2.285609956021781e-08,4.247715311208735e-09
1.7799866346793467e-09,0.05595639656,0.054,0.0,0.0,0.02949009122662352,0.8798881656698282,9.609688310802633e-07,0.0,0.0,0.06597949977154605,0.0,0.00022268036313645713,1.0872786635423554e-06,3.5281448444953154e-06,1.721572908131491e-05,2.1972207091496554e-06,2.3019177538296068e-08,4.309198823828332e-09
1.8010472924659667e-09,0.05595639656,0.054,0.0,0.0,0.02948732562106534,0.8798868533689205,9.889430195903162e-07,0.0,0.0,0.06597931925581425,0.0,0.00022527677073048988,1.0897693635166832e-06,3.5166070437237784e-06,1.7372653876188376e-05,2.2183209461049393e-06,2.3178646137469445e-08,4.369763342405703e-09
1.8221079502525866e-09,0.05595639656,0.054,0.0,0.0,0.029484561685851403,0.8798855413160319,1.0172338164729733e-06,0.0,0.0,0.0659791392711067,0.0,0.00022787237015060922,1.092363907726987e-06,3.5047425702652777e-06,1.7528845151638732e-05,2.2395198339802388e-06,2.3334565970091466e-08,4.429403253138832e-09
1.8431686080392066e-09,0.05595639656,0.054,0.0,0.0,0.029481799387281658,0.8798842295109919,1.0458346986981092e-06,0.0,0.0,0.06597895980862821,0.0,0.0002304671682036012,1.0950589254426167e-06,3.492569463306131e-06,1.7684310864062982e-05,2.2608215823146483e-06,2.3486999542360047e-08,4.4881149136656876e-09
1.8642292658258267e-09,0.05595639656,0.054,0.0,0.0,0.029479038692174442,0.8798829179536315,1.074739181891231e-06,0.0,0.0,0.06597878085979939,0.0,0.00023306117164792722,1.0978510753026408e-06,3.480105504132826e-06,1.783905882693185e-05,2.282230298434014e-06,2.3636011093456263e-08,4.54589658102686e-09
1.885289923612447e-09,0.05595639656,0.054,0.0,0.0,0.029476279567893247,0.8798816066437856,1.1039408306072422e-06,0.0,0.0,0.06597860241625433,0.0,0.00023565438718378066,1.1007370449544865e-06,3.467368197327428e-06,1.79930967124129e-05,2.303749988348479e-06,2.37816664377393e-08,4.60274833596031e-09
1.906350581399067e-09,0.05595639656,0.054,0.0,0.0,0.029473521982372013,0.879880295581292,1.1334332680581334e-06,0.0,0.0,0.06597842446983873,0.0,0.00023824682144369598,1.1037135508850388e-06,3.4543747530275524e-06,1.8146432052875212e-05,2.3253845575387744e-06,2.3924032806366406e-08,4.658672006265523e-09
1.9274112391856872e-09,0.05595639656,0.054,0.0,0.0,0.029470765904138694,0.8798789847659908,1.1632101852837596e-06,0.0,0.0,0.06597824701260765,0.0,0.0002408384809837171,1.106777338432483e-06,3.4411420702861835e-06,1.8299072242288556e-05,2.347137811643861e-06,2.4063178694637124e-08,4.713671085996437e-09
1.9484718969723074e-09,0.05595639656,0.054,0.0,0.0,0.02946801130233726,0.8798776741977257,1.1932653497701195e-06,0.0,0.0,0.06597807003682347,0.0,0.00024342937227512395,1.1099251819680887e-06,3.4276867215329923e-06,1.84510245375299e-05,2.369013457062019e-06,2.4199173706052492e-08,4.767750656485361e-09
1.9695325547589275e-09,0.05595639656,0.054,0.0,0.0,0.02946525814674791,0.8798763638763422,1.2235926135016297e-06,0.0,0.0,0.06597789353495372,0.0,0.0002460195016967238,1.1131538852359568e-06,3.4140249381776362e-06,1.860229605960925e-05,2.391015101477123e-06,2.4332088407899083e-08,4.82091730076828e-09
1.9905932125455477e-09,0.05595639656,0.054,0.0,0.0,0.029462506407805636,0.8798750538016895,1.2541859204674048e-06,0.0,0.0,0.06597771749966906,0.0,0.00024860887552769525,1.116460281840624e-06,3.400172597321719e-06,1.8752893794826477e-05,2.413146254321365e-06,2.4461994175623694e-08,4.8731790256646094e-09
2.011653870332168e-09,0.05595639656,0.054,0.0,0.0,0.029459756056617034,0.8798737439736186,1.285039313593748e-06,0.0,0.0,0.0659775419238411,0.0,0.00025119749994099804,1.119841235869636e-06,3.3861452096506327e-06,1.8902824595870433e-05,2.435410327185283e-06,2.45889630630062e-08,4.924545169597781e-09
2.032714528118788e-09,0.05595639656,0.054,0.0,0.0,0.029457007064975463,0.8798724343919838,1.3161469411564867e-06,0.0,0.0,0.06597736680054032,0.0,0.0002537853809973167,1.1232936426425187e-06,3.371957908396846e-06,1.9052095182870798e-05,2.457810634185566e-06,2.4713067639020822e-08,4.975026332470415e-09
2.053775185905408e-09,0.05595639656,0.054,0.0,0.0,0.029454259405374283,0.8798711250566413,1.3475030625999728e-06,0.0,0.0,0.06597719212303375,0.0,0.0002563725246395725,1.1268144295708308e-06,3.3576254395455323e-06,1.9200712144413243e-05,2.4803503923006065e-06,2.483438088834942e-08,5.024634269173187e-09
2.0748358436920284e-09,0.05595639656,0.054,0.0,0.0,0.029451513051018733,0.8798698159674502,1.3791020539009944e-06,0.0,0.0,0.06597701788478272,0.0,0.0002589589366879283,1.1304005571246405e-06,3.3431621529856045e-06,1.9348681938527147e-05,2.5030327216834523e-06,2.4952976016613798e-08,5.073381843733662e-09
2.0958965014786485e-09,0.05595639656,0.054,0.0,0.0,0.029448767975835573,0.8798685071242716,1.4109384122718276e-06,0.0,0.0,0.06597684407944053,0.0,0.0002615446228353856,1.1340490198838654e-06,3.3285819950707677e-06,1.9496010893655763e-05,2.525860645961237e-06,2.506892642463283e-08,5.121282883706644e-09
2.1169571592652687e-09,0.05595639656,0.054,0.0,0.0,0.029446024154481845,0.8798671985269692,1.4430067605721635e-06,0.0,0.0,0.06597667070085024,0.0,0.00026412958864377786,1.1377568476800258e-06,3.3138985017772147e-06,1.9642705209616664e-05,2.548837092529934e-06,2.5182305409871902e-08,5.168352204304747e-09
2.138017817051889e-09,0.05595639656,0.054,0.0,0.0,0.029443281562350706,0.8798658901754085,1.4753018508389836e-06,0.0,0.0,0.06597649774304183,0.0,0.0002667138395404594,1.141521106790351e-06,3.2991247937810456e-06,1.9788770958562294e-05,2.571964892852482e-06,2.5293186341002362e-08,5.21460534771511e-09
2.159078474838509e-09,0.05595639656,0.054,0.0,0.0,0.02944054017557776,0.8798645820694581,1.5078185679695841e-06,0.0,0.0,0.06597632520023011,0.0,0.0002692973808151462,1.1453389012171768e-06,3.284273571153197e-06,1.993421408594561e-05,2.595246782768445e-06,2.5401642037716888e-08,5.2600588120574124e-09
2.180139132625129e-09,0.05595639656,0.054,0.0,0.0,0.02943779997104223,0.8798632742089878,1.5405519318275632e-06,0.0,0.0,0.06597615306681173,0.0,0.0002718802176177956,1.1492073739696885e-06,3.2693571115459665e-06,2.0079040411502963e-05,2.618685402821985e-06,2.5507745528054773e-08,5.304729442320735e-09
2.2011997904117493e-09,0.05595639656,0.054,0.0,0.0,0.029435060926372717,0.8798619665938697,1.5734971007876226e-06,0.0,0.0,0.0659759813373627,0.0,0.0002744623549559612,1.1531237084560839e-06,3.2543872651223763e-06,2.0223255630252598e-05,2.642283298615877e-06,2.561156843570841e-08,5.348635277319093e-09
2.2222604481983695e-09,0.05595639656,0.054,0.0,0.0,0.029432323019940813,0.8798606592239784,1.606649371538268e-06,0.0,0.0,0.06597581000663551,0.0,0.000277043797694284,1.1570851297784553e-06,3.2393754578614084e-06,2.0366865313529067e-05,2.666042921196596e-06,2.571318350812216e-08,5.3917938628564266e-09
2.2433211059849896e-09,0.05595639656,0.054,0.0,0.0,0.029429586230871902,0.8798593520991899,1.640004184222385e-06,0.0,0.0,0.06597563906955625,0.0,0.0002796245505514361,1.1610889062485485e-06,3.224332682825925e-06,2.0509874910035628e-05,2.689966627478441e-06,2.5812659899202115e-08,5.434225017832353e-09
2.2622756979929476e-09,0.05595639656,0.054,0.0,0.0,0.029427124059398173,0.879858175896342,1.6701930339425884e-06,0.0,0.0,0.06597548555869778,0.0,0.00028194664205674597,1.1647262969443394e-06,3.2107764518979494e-06,2.063807487810917e-05,2.711640127197459e-06,2.5900419985103048e-08,5.471805785578999e-09
2.27933483080011e-09,0.05595639656,0.054,0.0,0.0,0.029424908853225757,0.8798571174833676,1.697497623060869e-06,0.0,0.0,0.0659753476652878,0.0,0.0002840360524786485,1.1680258267517553e-06,3.198567854728472e-06,2.0753046092355582e-05,2.7312627931205756e-06,2.5978014820290477e-08,5.505148661268376e-09
2.2963939636072722e-09,0.05595639656,0.054,0.0,0.0,0.029422694345457485,0.8798560592309906,1.724927455383361e-06,0.0,0.0,0.0659752100216828,0.0,0.0002861250181846183,1.171348437165595e-06,3.186357096663689e-06,2.0867632881222698e-05,2.750996998819156e-06,2.6054330374025773e-08,5.538048499800667e-09
2.3134530964144345e-09,0.05595639656,0.054,0.0,0.0,0.029420480526415334,0.8798550011391489,1.7524803811143497e-06,0.0,0.0,0.06597507262550678,0.0,0.0002882135414023892,1.1746927651702376e-06,3.1741492049693017e-06,2.098183790981101e-05,2.7708438182570933e-06,2.6129403342152174e-08,5.57051557220061e-09
2.330512229221597e-09,0.05595639656,0.054,0.0,0.0,0.029418267386739992,0.8798539432077802,1.7801543145005162e-06,0.0,0.0,0.06597493547445205,0.0,0.00029030162429501274,1.1780574693053945e-06,3.1619490220469205e-06,2.1095663792716835e-05,2.7908042859522465e-06,2.620326947311973e-08,5.602560344472513e-09
2.347571362028759e-09,0.05595639656,0.054,0.0,0.0,0.029416054917372876,0.879852885436824,1.8079472284365139e-06,0.0,0.0,0.06597479856627834,0.0,0.0002923892689660113,1.18144122993182e-06,3.149761216949116e-06,2.1209113094509194e-05,2.810879397227869e-06,2.6275964098144998e-08,5.634193233699939e-09
2.362924581555205e-09,0.05595639656,0.054,0.0,0.0,0.029414064260811466,0.879851933580066,1.8330609514209464e-06,0.0,0.0,0.06597467555478741,0.0,0.00029426777618070155,1.1845018347478064e-06,3.1388064942125824e-06,2.1310897568952754e-05,2.829045808903829e-06,2.6340416223496125e-08,5.66231963881112e-09
2.378277801081651e-09,0.05595639656,0.054,0.0,0.0,0.029412074133932656,0.8798509818531491,1.8582680625680045e-06,0.0,0.0,0.06597455273672928,0.0,0.0002961459315374413,1.1875758932623252e-06,3.127868592508763e-06,2.1412380849947866e-05,2.8473065275138126e-06,2.6403972381007517e-08,5.6901291321505754e-09
2.393631020608097e-09,0.05595639656,0.054,0.0,0.0,0.02941008453076717,0.8798500302560307,1.8835672117412983e-06,0.0,0.0,0.06597443011060655,0.0,0.0002980237364404239,1.1906624900373397e-06,3.116950547165072e-06,2.1513564705052673e-05,2.8656621983328702e-06,2.6466657267684095e-08,5.717629393928842e-09
2.408984240134543e-09,0.05595639656,0.054,0.0,0.0,0.029408095445536228,0.8798490787886672,1.9089570868931753e-06,0.0,0.0,0.06597430767496316,0.0,0.0002999011922554289,1.1937607249510646e-06,3.10605528311806e-06,2.1614450870236643e-05,2.8841134416409494e-06,2.6528495141834492e-08,5.744828093423711e-09
2.424337459660989e-09,0.05595639656,0.054,0.0,0.0,0.029406106872651376,0.8798481274510167,1.934436414314802e-06,0.0,0.0,0.06597418542838344,0.0,0.00030177830030929826,1.1968697134686863e-06,3.0951856145683567e-06,2.17150410501972e-05,2.90266085292131e-06,2.6589509909055675e-08,5.7717331022104975e-09
2.439690679187435e-09,0.05595639656,0.054,0.0,0.0,0.029404118806714737,0.8798471762430369,1.9600039593265205e-06,0.0,0.0,0.06597406336949148,0.0,0.00030365506188954986,1.199988586733017e-06,3.084344244695122e-06,2.1815336918701404e-05,2.921305003087213e-06,2.6649725114673122e-08,5.798352222368613e-09
2.455043898713881e-09,0.05595639656,0.054,0.0,0.0,0.02940213124251525,0.879846225164686,1.985658525621971e-06,0.0,0.0,0.06597394149695068,0.0,0.00030553147824535244,1.2031164917350685e-06,3.0735337680799777e-06,2.1915340118905123e-05,2.940046438681734e-06,2.6709163896584183e-08,5.824692939080283e-09
2.4703971182403268e-09,0.05595639656,0.054,0.0,0.0,0.029400144175026684,0.8798452742159227,2.011398954887507e-06,0.0,0.0,0.06597381980946257,0.0,0.0003074075505874842,1.2062525915865295e-06,3.062756671389605e-06,2.201505226371631e-05,2.9588856821288143e-06,2.676784902476352e-08,5.850762827453017e-09
2.4857503377667727e-09,0.05595639656,0.054,0.0,0.0,0.02939815759940176,0.8798443233967062,2.037224125117698e-06,0.0,0.0,0.0659736983057663,0.0,0.00030928328008988253,1.2093960656436915e-06,3.0520153368933054e-06,2.211447493611548e-05,2.9778232319340683e-06,2.682580284014927e-08,5.876569771553804e-09
2.5011035572932187e-09,0.05595639656,0.054,0.0,0.0,0.029396171510972957,0.8798433727069952,2.0631329519905267e-06,0.0,0.0,0.0659735769846376,0.0,0.00031115866788891135,1.2125461098496699e-06,3.0413120419664137e-06,2.221360968956533e-05,2.9968595629881737e-06,2.6883047322724683e-08,5.902121277977809e-09
2.5164567768196646e-09,0.05595639656,0.054,0.0,0.0,0.029394185905247054,0.8798424221467496,2.0891243874221757e-06,0.0,0.0,0.06597345584488816,0.0,0.0003130337150849629,1.2157019367139993e-06,3.0306489625541016e-06,2.2312458048341145e-05,3.01599512677933e-06,2.6939603993136176e-08,5.927424440599358e-09
2.5318099963461106e-09,0.05595639656,0.054,0.0,0.0,0.029392200777902076,0.8798414717159292,2.115197418550281e-06,0.0,0.0,0.06597333488536498,0.0,0.0003149084227427162,1.2188627754216645e-06,3.020028174393861e-06,2.241102150792313e-05,3.0352303516777092e-06,2.699549398382969e-08,5.952486649479895e-09
2.5471632158725565e-09,0.05595639656,0.054,0.0,0.0,0.029390216124784117,0.8798405214144939,2.1413510671360136e-06,0.0,0.0,0.06597321410494944,0.0,0.0003167827918917223,1.2220278719742921e-06,3.0094516547833677e-06,2.2509301535374524e-05,3.054565643203126e-06,2.705073800526574e-08,5.9773156600064825e-09
2.5625164353990025e-09,0.05595639656,0.054,0.0,0.0,0.029388231941906196,0.8798395712424042,2.1675843905145295e-06,0.0,0.0,0.06597309350255645,0.0,0.00031865682352653945,1.2251964894093621e-06,2.998921283691136e-06,2.2607299569774002e-05,3.0740013843554706e-06,2.7105356350649625e-08,6.001918524793417e-09
2.5778696549254484e-09,0.05595639656,0.054,0.0,0.0,0.02938624822544355,0.8798386211996206,2.193896480339325e-06,0.0,0.0,0.0659729730771337,0.0,0.000320530518607872,1.2283679078460323e-06,2.9884388465040284e-06,2.2705017022578202e-05,3.0935379358651927e-06,2.7159368860516593e-08,6.026301766675107e-09
2.5932228744518944e-09,0.05595639656,0.054,0.0,0.0,0.029384264971729784,0.8798376712861042,2.2202864610156854e-06,0.0,0.0,0.06597285282766072,0.0,0.0003224038780627585,1.2315414246450125e-06,2.9780060353064486e-06,2.2802455278088324e-05,3.1131756365633636e-06,2.721279496776079e-08,6.0504727331444775e-09
2.6085760939783403e-09,0.05595639656,0.054,0.0,0.0,0.029382282177252153,0.8798367215018164,2.2467534888029746e-06,0.0,0.0,0.06597273275314833,0.0,0.00032427690278612144,1.23471635430513e-06,2.967624452218602e-06,2.2899615693782574e-05,3.1329148035990684e-06,2.7265653646193467e-08,6.074439016326167e-09
2.6239293135047863e-09,0.05595639656,0.054,0.0,0.0,0.029380299838652053,0.8798357718467178,2.273296753893217e-06,0.0,0.0,0.06597261285263757,0.0,0.000326149593640375,1.2378920286780021e-06,2.957295609773435e-06,2.2996499600861523e-05,3.1527557329001445e-06,2.7317963474451723e-08,6.09820672204992e-09
2.6392825330312322e-09,0.05595639656,0.054,0.0,0.0,0.029378317952718176,0.8798348223207706,2.299915477383331e-06,0.0,0.0,0.06597249312519918,0.0,0.00032802195145700526,1.241067796857345e-06,2.947020934266471e-06,2.3093108304574026e-05,3.172698699384684e-06,2.7369742553408612e-08,6.121782020150307e-09
2.654635752557678e-09,0.05595639656,0.054,0.0,0.0,0.029376336516382478,0.8798338729239364,2.3266089098102276e-06,0.0,0.0,0.06597237356993277,0.0,0.0003298939770369914,1.2442430252268227e-06,2.936801767416537e-06,2.3189443084681126e-05,3.192743957331408e-06,2.7421008573857513e-08,6.1451721394591085e-09
