Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25)
3.2297686561128337e-10,0.05595639656,0.054,0.0,0.0,0.029687515935345594,0.8799795680554698,6.902370931793276e-09,4.224472896945089e-16,2.5179093338500055e-21,0.0659941000836384,0.0,4.0853004607390394e-05,1.4838011014881054e-06,2.554515939482986e-06,3.873785534353645e-06,5.384566659597101e-07,3.787333386631894e-09,1.1279906249095471e-10,3.791097416089339e-09,1.9049149670388293e-11,6.290026165398143e-11,6.072062116008941e-15
3.2670287269898165e-10,0.05595639656,0.054,0.0,0.0,0.029686990095071142,0.8799793327245021,7.144069137452842e-09,4.590702204977352e-16,2.661690629298541e-21,0.06599405382540247,0.0,4.132336324337036e-05,1.479570053331619e-06,2.563680337543153e-06,3.917356979141972e-06,5.452697386612306e-07,3.8422524303928036e-09,1.1614080303416276e-10,3.892522449889439e-09,1.979293460256956e-11,6.549710228266938e-11,6.497388352062206e-15
3.3042887978667993e-10,0.05595639656,0.054,0.0,0.0,0.02968646443017901,0.8799790974019324,7.391262228953475e-09,4.982369357487629e-16,2.8113596618864732e-21,0.06599400765830768,0.0,4.179369932123358e-05,1.4753659680083017e-06,2.572782849351902e-06,3.9608496484359305e-06,5.520424421563668e-07,3.897300634149977e-09,1.195394833550895e-10,3.994907291727663e-09,2.05538292629713e-11,6.815768862067931e-11,6.945002367358577e-15
3.341548868743782e-10,0.05595639656,0.054,0.0,0.0,0.029685938937375998,0.879978862087758,7.644015805274705e-09,5.400795547018041e-16,2.9670596855304516e-21,0.06599396158057669,0.0,4.226401278162232e-05,1.4711898303390247e-06,2.5818250509010495e-06,4.004263967712308e-06,5.58775156085901e-07,3.952476769357171e-09,1.2299538037812092e-10,4.098238883655844e-09,2.1331936461184823e-11,7.08824449036185e-11,7.41566351837555e-15
3.378808939620765e-10,0.05595639656,0.054,0.0,0.0,0.029685413613587258,0.8799786267819758,7.90239564728396e-09,5.84734653554593e-16,3.1289348960218234e-21,0.06599391559054106,0.0,4.273430356496585e-05,1.4670425034342164e-06,2.5908084091878712e-06,4.047600368715199e-06,5.654682661907195e-07,4.007779553490402e-09,1.2650876396306661e-10,4.2025044472290455e-09,2.2127357269985352e-11,7.367178802633141e-11,7.91014176178064e-15
3.416069010497748e-10,0.05595639656,0.054,0.0,0.0,0.029684888455940035,0.8799783914845832,8.166467706979946e-09,6.32343326768465e-16,3.297130414856459e-21,0.06599386968663352,0.0,4.320457161149371e-05,1.4629247391216012e-06,2.5997342903416346e-06,4.090859288287321e-06,5.721221631610829e-07,4.06320765382507e-09,1.3007989686956227e-10,4.307691477206102e-09,2.2940191256406132e-11,7.652612775794549e-11,8.42921749853789e-15
3.4533290813747306e-10,0.05595639656,0.054,0.0,0.0,0.029684363461748638,0.8799781561955776,8.436298096929993e-09,6.830512474809761e-16,3.471792273573238e-21,0.06599382386738008,0.0,4.367481686124866e-05,1.4588371875525224e-06,2.608603967145319e-06,4.134041167310833e-06,5.787372415943448e-07,4.118759691027179e-09,1.3370903473785585e-10,4.4137877354978455e-09,2.377053640860674e-11,7.944586699624908e-11,8.973681418842301e-15
3.4905891522517134e-10,0.05595639656,0.054,0.0,0.0,0.029683838628500527,0.879977920914956,8.711953079847432e-09,7.37008727018049e-16,3.653067398610708e-21,0.06599377813139347,0.0,4.41450392540993e-05,1.454780406040521e-06,2.6174186259897324e-06,4.177146449749271e-06,5.853138990527953e-07,4.174434242616618e-09,1.3739642607238841e-10,4.520781245162741e-09,2.4618489038258546e-11,8.243140201620319e-11,9.544334348100571e-15
3.527849223128696e-10,0.05595639656,0.054,0.0,0.0,0.02968331395384345,0.8799776856427156,8.993499058366301e-09,7.943707735095308e-16,3.84110359666777e-21,0.06599373247736635,0.0,4.461523872975173e-05,1.4507548671978536e-06,2.6261793733075653e-06,4.220175581781524e-06,5.918525352125807e-07,4.2302298462514624e-09,1.411423122387564e-10,4.628660284140176e-09,2.548414404612206e-11,8.548312264613517e-11,1.014198709375891e-14
3.565109294005679e-10,0.05595639656,0.054,0.0,0.0,0.02968278943557358,0.8799774503788542,9.28100256496647e-09,8.552971496157351e-16,4.036049540527412e-21,0.06599368690406585,0.0,4.508541522776123e-05,1.4467609664178053e-06,2.634887241520811e-06,4.2631290110205e-06,5.9835355109641e-07,4.286145002879586e-09,1.4494692746299694e-10,4.73741337918599e-09,2.6367595024378586e-11,8.860141246029998e-11,1.0767460293122241e-14
3.602369364882662e-10,0.05595639656,0.054,0.0,0.0,0.029682265071624463,0.8799772151233688,9.574530252095543e-09,9.199524293697059e-16,4.2380547552989685e-21,0.06599364141032747,0.0,4.555556868754352e-05,1.4427990287578557e-06,2.6435431945416072e-06,4.306007185808976e-06,6.048173483825785e-07,4.342178179720508e-09,1.4881049884169328e-10,4.847029300166584e-09,2.7268934012005236e-11,9.178664902195589e-11,1.1421584262493771e-14
3.6396294357596447e-10,0.05595639656,0.054,0.0,0.0,0.02968174086005693,0.8799769798762568,9.874148882446753e-09,9.885060541433885e-16,4.447269605111862e-21,0.06599359599505067,0.0,4.602569904838565e-05,1.438869315265949e-06,2.652148132856237e-06,4.3488105545862516e-06,6.112443287839844e-07,4.3983278131144905e-09,1.5273324635394037e-10,4.957497054141289e-09,2.8188251614161265e-11,9.503920405684024e-11,1.2105198847506724e-14
3.6768895066366275e-10,0.05595639656,0.054,0.0,0.0,0.029681216799049618,0.879976744637516,1.0179925319430076e-08,1.06113238774397e-15,4.663845280227562e-21,0.06599355065719367,0.0,4.649580624945624e-05,1.434972028796187e-06,2.6607028982261505e-06,4.391539565319372e-06,6.176348934909396e-07,4.454592311212253e-09,1.5671538288198555e-10,5.068805879362425e-09,2.912563733658216e-11,9.835944358013306e-11,1.2819153274465044e-14
3.7141495775136103e-10,0.05595639656,0.054,0.0,0.0,0.02968069288689035,0.8799765094071434,1.0491926517801203e-08,1.1380107706483863e-15,4.8879337845107514e-21,0.06599350539576943,0.0,4.696589022981575e-05,1.43110731935093e-06,2.669208278032242e-06,4.434194664993455e-06,6.239894426723425e-07,4.510970056535291e-09,1.6075711423332296e-10,5.1809452398340505e-09,3.0081179379088774e-11,1.0174772810695379e-10,1.3564306003110888e-14
3.751409648390593e-10,0.05595639656,0.054,0.0,0.0,0.02968016912196806,0.879976274185137,1.0810219514477976e-08,1.2193255733829251e-15,5.119687923271172e-21,0.0659934602098415,0.0,4.7435950928426675e-05,1.4272752889883242e-06,2.677665009291016e-06,4.476776299155892e-06,6.30308375030054e-07,4.567459408388175e-09,1.6485863916968355e-10,5.293904819960242e-09,3.1054964450813946e-11,1.0520441285423629e-10,1.4341524580973803e-14
3.788669719267576e-10,0.05595639656,0.054,0.0,0.0,0.029679645502765396,0.8799760389714941,1.1134871419513663e-08,1.3052662490569123e-15,5.359261291503582e-21,0.0659934150985204,0.0,4.790598828416273e-05,1.4234759963274195e-06,2.686073782365653e-06,4.519284911509798e-06,6.365920874018478e-07,4.624058705147161e-09,1.6902014943710375e-10,5.407674518801748e-09,3.204707820319366e-11,1.0872984782981551e-10,1.5151685498818226e-14
3.825929790144559e-10,0.05595639656,0.054,0.0,0.0,0.029679122027851865,0.8799758037662122,1.1465949407250487e-08,1.3960273850580892e-15,5.6068082624495004e-21,0.06599337006096012,0.0,4.8376002235818185e-05,1.419709460683814e-06,2.694435244396222e-06,4.56172094355233e-06,6.428409744086265e-07,4.68076626641233e-09,1.732418298014005e-10,5.5222444447417674e-09,3.3057605317073315e-11,1.1232437797138376e-10,1.599567404739225e-14
3.8631898610215416e-10,0.05595639656,0.054,0.0,0.0,0.029678598695877478,0.8799755685692888,1.1803520707626925e-08,1.4918087539179932e-15,5.862483976453917e-21,0.0659933250963551,0.0,4.8845992722117425e-05,1.4159756658636566e-06,2.7027500024691147e-06,4.604084834253947e-06,6.490554281419756e-07,4.737580395043244e-09,1.7752385808439599e-10,5.637604910731316e-09,3.4086629041227885e-11,1.1598834337474222e-10,1.6874384176046186e-14
3.9004499318985244e-10,0.05595639656,0.054,0.0,0.0,0.029678075505566927,0.8799753333807216,1.2147652597656972e-08,1.5928153633561115e-15,6.1264443301784624e-21,0.06599328020393716,0.0,4.931595968172351e-05,1.4122745636438657e-06,2.7110186265462875e-06,4.646377019774917e-06,6.55235837888459e-07,4.794499379069682e-09,1.818664052043404e-10,5.753746429090929e-09,3.513423141357414e-11,1.1972207940200287e-10,1.778871835279522e-14
3.937710002775507e-10,0.05595639656,0.054,0.0,0.0,0.029677552455714136,0.8799750982005082,1.249841239305862e-08,1.6992575055120989e-15,6.3988459661396646e-21,0.06599323538297293,0.0,4.9785903053246573e-05,1.408606076962535e-06,2.7192416521717207e-06,4.688597933215816e-06,6.613825898873314e-07,4.851521493493883e-09,1.8626963521679385e-10,5.8706597062061144e-09,3.620049377027405e-11,1.2352591673158116e-10,1.8739587425407306e-14
3.97497007365249e-10,0.05595639656,0.054,0.0,0.0,0.02967702954517728,0.8799748630286461,1.2855867440045488e-08,1.811350805374209e-15,6.679846262480663e-21,0.06599319063276124,0.0,5.0255822775252585e-05,1.4049701028431074e-06,2.7274195829726124e-06,4.7307480043988775e-06,6.674960671186637e-07,4.9086450019791666e-09,1.907337053587026e-10,5.988335638136425e-09,3.728549630639762e-11,1.2740018156430552e-10,1.9727910484369796e-14
4.012230144529473e-10,0.05595639656,0.054,0.0,0.0,0.02967650677287416,0.8799746278651334,1.322008510726197e-08,1.9293162684129734e-15,6.969603323031145e-21,0.06599314595263094,0.0,5.072571878627183e-05,1.4013665150729084e-06,2.735552892970328e-06,4.772827659677446e-06,6.735766491190812e-07,4.9658681584385986e-09,1.9525876609269679e-10,6.106765306226163e-09,3.838931778412924e-11,1.3134519580408153e-10,2.075461472783503e-14
4.0494902154064556e-10,0.05595639656,0.054,0.0,0.0,0.029675984137777937,0.8799743927099672,1.3591132777872498e-08,2.0533803274302262e-15,7.268275967703947e-21,0.0659931013419387,0.0,5.119559102480645e-05,1.3977951666559976e-06,2.743642028716047e-06,4.814837321770941e-06,6.796247118226025e-07,5.023189208520764e-09,1.998449611537693e-10,6.225939971988412e-09,3.951203627066485e-11,1.3536127705651067e-10,2.1820635327540877e-14
4.0867502862834385e-10,0.05595639656,0.054,0.0,0.0,0.02967546163891319,0.8799741575631456,1.3969077841788009e-08,2.1837748886323348e-15,7.576023723113076e-21,0.06599305680006712,0.0,5.1665439429338234e-05,1.3942558920579898e-06,2.75168741126403e-06,4.85677740962299e-06,6.856406274242244e-07,5.080606391004081e-09,2.0449242759596447e-10,6.345851072703221e-09,4.065372917283058e-11,1.394487387385406e-10,2.292691529613665e-14
4.1240103571604213e-10,0.05595639656,0.054,0.0,0.0,0.02967493927535227,0.879973922424666,1.4353987688037395e-08,2.3207373769362335e-15,7.893006813388708e-21,0.06599301232642282,0.0,5.213526393833713e-05,1.390748509259753e-06,2.7596894379952266e-06,4.898648338280571e-06,6.916247642641547e-07,5.138117939098531e-09,2.0920129584079747e-10,6.466490217833492e-09,4.181447242811842e-11,1.4360789033278204e-10,2.4074405356995e-14
4.161270428037404e-10,0.05595639656,0.054,0.0,0.0,0.02967441704621191,0.8799736872945262,1.4745929697269426e-08,2.464510780518572e-15,8.21938615131255e-21,0.0659929679204348,0.0,5.260506449026835e-05,1.3872728216350655e-06,2.76764848430237e-06,4.94045051879221e-06,6.9757748673072e-07,5.195722081664334e-09,2.139716897255247e-10,6.587849184522137e-09,4.299434094752004e-11,1.4783903742725175e-10,2.526406381542886e-14
4.198530498914387e-10,0.05595639656,0.054,0.0,0.0,0.029673894950650148,0.8799734521727242,1.5144971234390787e-08,2.6153436946182688e-15,8.555323329715445e-21,0.065992923581553,0.0,5.307484102359924e-05,1.383828619666569e-06,2.775564905147357e-06,4.982184358123418e-06,7.034991551801935e-07,5.253417044347488e-09,2.1880372655260858e-10,6.709919912933618e-09,4.419340939821755e-11,1.521424816861623e-10,2.649685643062996e-14
4.2730506406683525e-10,0.05595639656,0.054,0.0,0.0,0.02967285115708434,0.8799729819541234,1.5964622230158843e-08,2.9392107269004694e-15,9.256520929320448e-21,0.06599283510300338,0.0,5.401432178838718e-05,1.3770337791732474e-06,2.7912711964591727e-06,5.06544862031919e-06,7.15250750943941e-07,5.369072322652673e-09,2.2865316587119778e-10,6.9561652116539e-09,4.66494387177546e-11,1.609674501772672e-10,2.909574369031318e-14
4.3401187682469215e-10,0.05595639656,0.054,0.0,0.0,0.02967191219201549,0.8799725587858747,1.6727263740911173e-08,3.2574447973060024e-15,9.921921312217185e-21,0.06599275569667165,0.0,5.48597717160993e-05,1.3710237903598497e-06,2.805264270797735e-06,5.140156726398628e-06,7.257245129303744e-07,5.4734548474399114e-09,2.3772952482331104e-10,7.1801425657009406e-09,4.892625622101421e-11,1.691601305462929e-10,3.159209774889991e-14
4.4071868958254905e-10,0.05595639656,0.054,0.0,0.0,0.02967097364825062,0.8799721356446047,1.7513953908523564e-08,3.6026785898704776e-15,1.0620832400958701e-20,0.06599267650002053,0.0,5.570514286747031e-05,1.3651121201298324e-06,2.81912396695958e-06,5.214649543597025e-06,7.361030743090791e-07,5.578103994186292e-09,2.4700713776346046e-10,7.406307760039888e-09,5.1266397441283436e-11,1.775915823757602e-10,3.4243553533920756e-14
4.4742550234040594e-10,0.05595639656,0.054,0.0,0.0,0.029670035522039468,0.8799717125303008,1.8325084110288822e-08,3.976570165199343e-15,1.1354220131767571e-20,0.06599259751043025,0.0,5.655043488466499e-05,1.3592972579956817e-06,2.8328517827911112e-06,5.288929291542161e-06,7.463883851974652e-07,5.6830094227234935e-09,2.564864594446718e-10,7.634619214852468e-09,5.3670267260433725e-11,1.8626343985350154e-10,3.7055996698723074e-14
4.5413231509826284e-10,0.05595639656,0.054,0.0,0.0,0.02966909780988841,0.8799712894429501,1.916104501364871e-08,4.380839682577722e-15,1.2123056965339387e-20,0.06599251872541227,0.0,5.7395647410427326e-05,1.3535776502959223e-06,2.846449090100988e-06,5.3629981447906055e-06,7.56582351428511e-07,5.78816082231739e-09,2.6616787926277754e-10,7.865036787984718e-09,5.613825957530371e-11,1.9517730492830338e-10,4.003538158718512e-14
4.6083912785611973e-10,0.05595639656,0.054,0.0,0.0,0.029668160508529284,0.87997086638254,2.0022226453477814e-08,4.817270113631239e-15,1.2928321756971474e-20,0.06599244014259366,0.0,5.824078008819178e-05,1.3479517155276392e-06,2.8599171502714958e-06,5.4368582328954355e-06,7.666868346626021e-07,5.893547927820649e-09,2.7605172238880735e-10,8.09752170902717e-09,5.867076576941639e-11,2.043347474758095e-10,4.318772910359881e-14
4.675459406139767e-10,0.05595639656,0.054,0.0,0.0,0.029667223614890877,0.8799704433490582,2.0909017313781877e-08,5.287707940631315e-15,1.3770999629128455e-20,0.06599236175970309,0.0,5.908583256220822e-05,1.3424178581032464e-06,2.873257128488032e-06,5.51051164057719e-06,7.767036525967654e-07,5.999160533394209e-09,2.861382525645018e-10,8.332036534620731e-09,6.126816146385117e-11,2.1373730889890588e-10,4.65191246062416e-14
4.742527533718336e-10,0.05595639656,0.054,0.0,0.0,0.029666287126078016,0.8799700203424916,2.182180541809592e-08,5.794063822500882e-15,1.465208185480398e-20,0.06599228357456047,0.0,5.993080447763597e-05,1.3369744775188694e-06,2.886470104251679e-06,5.583960408335349e-06,7.866345796036785e-07,6.1049884958003564e-09,2.9642767238611703e-10,8.568545076364316e-09,6.393083145836988e-11,2.233864995571406e-10,5.003571591521211e-14
4.809595661296905e-10,0.05595639656,0.054,0.0,0.0,0.029665351039356556,0.8799695973628284,2.27609774214897e-08,6.338313226265185e-15,1.5572565746881148e-20,0.06599220558506959,0.0,6.077569548069693e-05,1.3316199737424953e-06,2.899557078871976e-06,5.6572065334393065e-06,7.964813477436639e-07,6.211021734469327e-09,3.0692012129323886e-10,8.807012389714216e-09,6.665912597022277e-11,2.3328380719489345e-10,5.374371137419609e-14
4.876663788875474e-10,0.05595639656,0.054,0.0,0.0,0.0296644153521373,0.8799691744100562,2.3726918696466093e-08,6.922497044554769e-15,1.6533454558074887e-20,0.06599212778921018,0.0,6.162050521871992e-05,1.3263527534318436e-06,2.9125189835208423e-06,5.730251970784245e-06,8.06245647643622e-07,6.317250240724719e-09,3.176156772724016e-10,9.047404661305263e-09,6.945343879528045e-11,2.4343068566668695e-10,5.764937803530314e-14
4.943731916454043e-10,0.05595639656,0.054,0.0,0.0,0.02966348006195665,0.8799687514841626,2.4720013222070922e-08,7.548722213540619e-15,1.7535757367657784e-20,0.0659920501850285,0.0,6.246523334035656e-05,1.3211712385199832e-06,2.9253566889321534e-06,5.803098633392847e-06,8.159291290224657e-07,6.423664092506179e-09,3.2851436189710484e-10,9.28968927912335e-09,7.231406917736772e-11,2.5382857826667236e-10,6.175903968304648e-14
5.010800044032612e-10,0.05595639656,0.054,0.0,0.0,0.02966254516646101,0.8799683285851354,2.5740643488817414e-08,8.219162313693071e-15,1.8580488992633854e-20,0.06599197277062943,0.0,6.330987949547154e-05,1.3160738726093393e-06,2.938071013179602e-06,5.875748393060624e-06,8.255334013509163e-07,6.530253458503182e-09,3.3961614044840063e-10,9.533834583661952e-09,7.524146854035134e-11,2.644788793408456e-10,6.607907518764573e-14
5.077868171611181e-10,0.05595639656,0.054,0.0,0.0,0.029661610663400388,0.8799679057129627,2.6789190407713747e-08,8.936058129355471e-15,1.9668669872265524e-20,0.06599189554417352,0.0,6.4154443335619e-05,1.3110591216102314e-06,2.9506627249400747e-06,5.948203081618332e-06,8.350600351185141e-07,6.637008589509745e-09,3.509209169889571e-10,9.779810198002309e-09,7.82358024403236e-11,2.753830057134626e-10,7.061591647357459e-14
5.14493629918975e-10,0.05595639656,0.054,0.0,0.0,0.029660676550623894,0.8799674828676324,2.7866033202295072e-08,9.701718175939844e-15,2.0801326029735154e-20,0.06599181850387488,0.0,6.499892451349719e-05,1.3061254729110408e-06,2.963132545687823e-06,6.020464492382899e-06,8.445105632921629e-07,6.743919816244773e-09,3.6242853513770437e-10,1.002758633478487e-08,8.129773075307319e-11,2.8654227298061563e-10,7.537604753557697e-14
5.212004426768319e-10,0.05595639656,0.054,0.0,0.0,0.02965974282606811,0.8799670600491325,2.897154929521735e-08,1.0518519233039354e-14,2.19794889130355e-20,0.06599174164799544,0.0,6.584332268421271e-05,1.3012714395760751e-06,2.9754811556498764e-06,6.092534380978655e-06,8.538864821535351e-07,6.8509775642834975e-09,3.741387862735337e-10,1.0277134924089541e-08,8.442701921339055e-11,2.979581185137782e-10,8.036600171122039e-14
5.279072554346888e-10,0.05595639656,0.054,0.0,0.0,0.029658809487741095,0.879966637257451,3.01061142221223e-08,1.138890688563412e-14,2.3204195442750288e-20,0.0659916649748371,0.0,6.66876375032755e-05,1.296495567401015e-06,2.9877092015783177e-06,6.164414465659217e-06,8.631892516316797e-07,6.958172367963693e-09,3.860514118480482e-10,1.052842750037928e-08,8.762501285056899e-11,3.0963170704031624e-10,8.559236206695386e-14
5.346140681925456e-10,0.05595639656,0.054,0.0,0.0,0.02965787653371858,0.879966214492576,3.1270101567217443e-08,1.2315396036983423e-14,2.4476487731411673e-20,0.06599158848273978,0.0,6.75318686297845e-05,1.2917964351197768e-06,2.999817299004819e-06,6.236106428300147e-06,8.724202962874914e-07,7.065494857316149e-09,3.981660938870549e-10,1.0781438265032541e-08,9.089095239901806e-11,3.215645243143157e-10,9.10617573626905e-14
