Distance (mm),T (C),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(N),NH2_X(8),NH_X(9),H2O_X(11),X(H),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(N) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],X(H) ROP [kmol/m^2 s],NX + OX <=> NOX + X(N) ROP [kmol/m^2 s],O2(2) + 2 X(H) <=> 2 OX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(N) ROP [kmol/m^2 s],NOX <=> NO(5) + X(N) ROP [kmol/m^2 s],NH3(6) + X(N) <=> NH3X ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(N) ROP [kmol/m^2 s],N2O(7) + X(H) <=> N2(4) + OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(H) ROP [kmol/m^2 s]
6.254999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1841717720609767e-15,1.0613928108246468e-15,3.147273567626612e-25,0.0659999999999981,4.6238890223051974e-29,4.2638638087779847e-19,1.4340116817823527e-12,2.2293638995417223e-08,3.361429596430848e-14,0.000946728198603567,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155706369444e-22,1.1612406664143798e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962853e-20,1.6534389410976591e-19,5.511474663546038e-20,2.5501422035236347e-32,-1.1018963519404679e-14,3.4182604025437755e-36,4.774265776964758e-27,6.2684184883420386e-27,-2.100210781670264e-25,1.4681090122899931e-28,1.101885329015319e-14,-1.1018853289906633e-14,2.6345619285065468e-27,-3.9170339930475643e-26,-2.953895052203923e-32,-1.1189491150626263e-26,4.774291281805054e-27,8.267195264962853e-20,5.511474663546038e-20,2.5501422035236347e-32,1.1018963519404679e-14,3.418260411451655e-36,8.90787995531643e-45,1.1022925148835586e-19,1.1022924885379394e-19,5.779910234257641e-20,5.2430185681557454e-20,-1.1291370842817892e-19,1.6534389410976591e-19
6.2639999999999985,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1841717720609767e-15,1.0613928108246468e-15,3.147273567626612e-25,0.0659999999999981,4.6238890223051974e-29,4.2638638087779847e-19,1.4340116817823527e-12,2.2293638995417223e-08,3.361429596430848e-14,0.000946728198603567,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155706369444e-22,1.1612406664143798e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962853e-20,1.6534389410976591e-19,5.511474663546038e-20,2.5501422035236347e-32,-1.1018963519404679e-14,3.4182604025437755e-36,4.774265776964758e-27,6.2684184883420386e-27,-2.100210781670264e-25,1.4681090122899931e-28,1.101885329015319e-14,-1.1018853289906633e-14,2.6345619285065468e-27,-3.9170339930475643e-26,-2.953895052203923e-32,-1.1189491150626263e-26,4.774291281805054e-27,8.267195264962853e-20,5.511474663546038e-20,2.5501422035236347e-32,1.1018963519404679e-14,3.418260411451655e-36,8.90787995531643e-45,1.1022925148835586e-19,1.1022924885379394e-19,5.779910234257641e-20,5.2430185681557454e-20,-1.1291370842817892e-19,1.6534389410976591e-19
6.2639999999999985,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1887467316845436e-15,1.0629178005551574e-15,3.147279911661805e-25,0.0659999999999981,4.6238984161802634e-29,4.2638724027205087e-19,1.4340116817834818e-12,2.229363899541718e-08,3.3614295964334915e-14,0.0009467281986037348,0.9990532308759895,4.783402815251603e-10,1.69907191586683e-08,6.770155737899545e-22,1.1612406664143781e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962834e-20,1.6534389410999094e-19,5.511474663546018e-20,2.484110645076116e-32,2.683964162031316e-14,3.41430255628738e-36,4.768636836800344e-27,6.273826331107008e-27,-2.1001536085138953e-25,1.4681337484527164e-28,-2.6839751849564648e-14,2.6839751849811198e-14,2.6344218171030926e-27,-3.917018075838427e-26,-3.5653778095468704e-32,-1.1189265744600397e-26,4.7686616813210974e-27,8.267195264962834e-20,5.511474663546018e-20,2.484110645076116e-32,-2.683964162031316e-14,3.4143025651952775e-36,8.907898017349034e-45,1.1022925148846227e-19,1.1022924885404045e-19,5.779910234262251e-20,5.24301856815987e-20,-1.1291370842835658e-19,1.6534389410999094e-19
6.272999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1887467316845436e-15,1.0629178005551574e-15,3.147279911661805e-25,0.0659999999999981,4.6238984161802634e-29,4.2638724027205087e-19,1.4340116817834818e-12,2.229363899541718e-08,3.3614295964334915e-14,0.0009467281986037348,0.9990532308759895,4.783402815251603e-10,1.69907191586683e-08,6.770155737899545e-22,1.1612406664143781e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962834e-20,1.6534389410999094e-19,5.511474663546018e-20,2.484110645076116e-32,2.683964162031316e-14,3.41430255628738e-36,4.768636836800344e-27,6.273826331107008e-27,-2.1001536085138953e-25,1.4681337484527164e-28,-2.6839751849564648e-14,2.6839751849811198e-14,2.6344218171030926e-27,-3.917018075838427e-26,-3.5653778095468704e-32,-1.1189265744600397e-26,4.7686616813210974e-27,8.267195264962834e-20,5.511474663546018e-20,2.484110645076116e-32,-2.683964162031316e-14,3.4143025651952775e-36,8.907898017349034e-45,1.1022925148846227e-19,1.1022924885404045e-19,5.779910234262251e-20,5.24301856815987e-20,-1.1291370842835658e-19,1.6534389410999094e-19
6.272999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999978,3.1933216913004645e-15,1.0644427902831183e-15,3.147286244738292e-25,0.0659999999999981,4.623907798528413e-29,4.263880982477177e-19,1.4340116817846132e-12,2.2293638995417146e-08,3.3614295964361376e-14,0.000946728198603736,0.9990532308759895,4.783402815251603e-10,1.6990719158668302e-08,6.770155769429191e-22,1.1612406664143773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962821e-20,1.653438941102048e-19,5.511474663546e-20,2.470618761727759e-32,2.7172708527700706e-14,3.410138874043999e-36,4.7630166639215286e-27,6.279145725539281e-27,-2.100096526839197e-25,1.4689503427491365e-28,-2.7172818756952195e-14,2.717281875719874e-14,2.6341637424905447e-27,-3.916992311710596e-26,-3.052598961853769e-32,-1.1189051605264705e-26,4.763041373519285e-27,8.267195264962821e-20,5.511474663546e-20,2.470618761727759e-32,-2.7172708527700706e-14,3.410138882951915e-36,8.907916057175078e-45,1.1022925148854932e-19,1.1022924885438558e-19,5.779910234266874e-20,5.243018568163996e-20,-1.1291370842853432e-19,1.653438941102048e-19
6.281999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999978,3.1933216913004645e-15,1.0644427902831183e-15,3.147286244738292e-25,0.0659999999999981,4.623907798528413e-29,4.263880982477177e-19,1.4340116817846132e-12,2.2293638995417146e-08,3.3614295964361376e-14,0.000946728198603736,0.9990532308759895,4.783402815251603e-10,1.6990719158668302e-08,6.770155769429191e-22,1.1612406664143773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962821e-20,1.653438941102048e-19,5.511474663546e-20,2.470618761727759e-32,2.7172708527700706e-14,3.410138874043999e-36,4.7630166639215286e-27,6.279145725539281e-27,-2.100096526839197e-25,1.4689503427491365e-28,-2.7172818756952195e-14,2.717281875719874e-14,2.6341637424905447e-27,-3.916992311710596e-26,-3.052598961853769e-32,-1.1189051605264705e-26,4.763041373519285e-27,8.267195264962821e-20,5.511474663546e-20,2.470618761727759e-32,-2.7172708527700706e-14,3.410138882951915e-36,8.907916057175078e-45,1.1022925148854932e-19,1.1022924885438558e-19,5.779910234266874e-20,5.243018568163996e-20,-1.1291370842853432e-19,1.653438941102048e-19
6.281999999999999,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1978966509189334e-15,1.0659677800119268e-15,3.147292574527977e-25,0.06599999999999809,4.623917170401782e-29,4.263889555410406e-19,1.4340116817857469e-12,2.2293638995417113e-08,3.361429596438787e-14,0.0009467281986036403,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155800959271e-22,1.1612406664143767e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962805e-20,1.6534389411042928e-19,5.511474663545982e-20,2.2686416489496275e-32,4.496403249731884e-15,3.4061393017173464e-36,4.757402845703664e-27,6.2843484086169244e-27,-2.100039486571994e-25,1.4708851801195166e-28,-4.4965134789833724e-15,4.496513479229913e-15,2.633771334264376e-27,-3.916954255334895e-26,-3.5653778095468704e-32,-1.1188826825166071e-26,4.7574255355262924e-27,8.267195264962805e-20,5.511474663545982e-20,2.2686416489496275e-32,-4.496403249731884e-15,3.40613931062528e-36,8.907934076821499e-45,1.102292514886253e-19,1.1022924885485397e-19,5.779910234271522e-20,5.24301856816813e-20,-1.1291370842871233e-19,1.6534389411042928e-19
6.290999999999999,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.1978966509189334e-15,1.0659677800119268e-15,3.147292574527977e-25,0.06599999999999809,4.623917170401782e-29,4.263889555410406e-19,1.4340116817857469e-12,2.2293638995417113e-08,3.361429596438787e-14,0.0009467281986036403,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155800959271e-22,1.1612406664143767e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962805e-20,1.6534389411042928e-19,5.511474663545982e-20,2.2686416489496275e-32,4.496403249731884e-15,3.4061393017173464e-36,4.757402845703664e-27,6.2843484086169244e-27,-2.100039486571994e-25,1.4708851801195166e-28,-4.4965134789833724e-15,4.496513479229913e-15,2.633771334264376e-27,-3.916954255334895e-26,-3.5653778095468704e-32,-1.1188826825166071e-26,4.7574255355262924e-27,8.267195264962805e-20,5.511474663545982e-20,2.2686416489496275e-32,-4.496403249731884e-15,3.40613931062528e-36,8.907934076821499e-45,1.102292514886253e-19,1.1022924885485397e-19,5.779910234271522e-20,5.24301856816813e-20,-1.1291370842871233e-19,1.6534389411042928e-19
6.290999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999977,3.2024716105199326e-15,1.0674927697349086e-15,3.14729888875821e-25,0.06599999999999809,4.623926529952567e-29,4.2638981093792696e-19,1.4340116817868802e-12,2.229363899541708e-08,3.3614295964414375e-14,0.0009467281986036801,0.9990532308759895,4.783402815251604e-10,1.6990719158668306e-08,6.770155832488899e-22,1.1612406664143758e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962792e-20,1.6534389411064272e-19,5.511474663545964e-20,2.2348525046456224e-32,1.457167719820518e-14,3.4016998024227196e-36,4.751799768525461e-27,6.2895970251237414e-27,-2.099982571730974e-25,1.4722370023845441e-28,-1.4571787427456668e-14,1.4571787427703203e-14,2.6334686262253668e-27,-3.9169235842986774e-26,-2.9731543516477953e-32,-1.1188613119164617e-26,4.751822120452208e-27,8.267195264962792e-20,5.511474663545964e-20,2.2348525046456224e-32,-1.457167719820518e-14,3.4016998113306715e-36,8.90795207272851e-45,1.1022925148871702e-19,1.102292488552484e-19,5.779910234276161e-20,5.2430185681722627e-20,-1.1291370842889035e-19,1.6534389411064272e-19
6.299999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999977,3.2024716105199326e-15,1.0674927697349086e-15,3.14729888875821e-25,0.06599999999999809,4.623926529952567e-29,4.2638981093792696e-19,1.4340116817868802e-12,2.229363899541708e-08,3.3614295964414375e-14,0.0009467281986036801,0.9990532308759895,4.783402815251604e-10,1.6990719158668306e-08,6.770155832488899e-22,1.1612406664143758e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962792e-20,1.6534389411064272e-19,5.511474663545964e-20,2.2348525046456224e-32,1.457167719820518e-14,3.4016998024227196e-36,4.751799768525461e-27,6.2895970251237414e-27,-2.099982571730974e-25,1.4722370023845441e-28,-1.4571787427456668e-14,1.4571787427703203e-14,2.6334686262253668e-27,-3.9169235842986774e-26,-2.9731543516477953e-32,-1.1188613119164617e-26,4.751822120452208e-27,8.267195264962792e-20,5.511474663545964e-20,2.2348525046456224e-32,-1.457167719820518e-14,3.4016998113306715e-36,8.90795207272851e-45,1.1022925148871702e-19,1.102292488552484e-19,5.779910234276161e-20,5.2430185681722627e-20,-1.1291370842889035e-19,1.6534389411064272e-19
6.299999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999978,3.207046570188157e-15,1.0690177594802972e-15,3.147305202415939e-25,0.06599999999999809,4.6239358789336423e-29,4.263906664727812e-19,1.4340116817880148e-12,2.229363899541705e-08,3.361429596444091e-14,0.0009467281986034978,0.9990532308759899,4.783402815251606e-10,1.6990719158668312e-08,6.770155864019079e-22,1.161240666414375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962776e-20,1.653438941108696e-19,5.511474663545945e-20,2.3724336124286106e-32,-2.65898414397725e-14,3.397904230425854e-36,4.746194073863059e-27,6.294872508353283e-27,-2.0999256465380877e-25,1.4733269583624458e-28,2.658973121052101e-14,-2.6589731210274482e-14,2.6331400625768543e-27,-3.9168929222902566e-26,-3.705007730514945e-32,-1.1188385931653552e-26,4.7462178015970874e-27,8.267195264962776e-20,5.511474663545945e-20,2.3724336124286106e-32,2.65898414397725e-14,3.397904239333824e-36,8.907970048273014e-45,1.102292514887829e-19,1.1022924885564283e-19,5.779910234280805e-20,5.2430185681764e-20,-1.1291370842906855e-19,1.653438941108696e-19
6.308999999999998,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999978,3.207046570188157e-15,1.0690177594802972e-15,3.147305202415939e-25,0.06599999999999809,4.6239358789336423e-29,4.263906664727812e-19,1.4340116817880148e-12,2.229363899541705e-08,3.361429596444091e-14,0.0009467281986034978,0.9990532308759899,4.783402815251606e-10,1.6990719158668312e-08,6.770155864019079e-22,1.161240666414375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962776e-20,1.653438941108696e-19,5.511474663545945e-20,2.3724336124286106e-32,-2.65898414397725e-14,3.397904230425854e-36,4.746194073863059e-27,6.294872508353283e-27,-2.0999256465380877e-25,1.4733269583624458e-28,2.658973121052101e-14,-2.6589731210274482e-14,2.6331400625768543e-27,-3.9168929222902566e-26,-3.705007730514945e-32,-1.1188385931653552e-26,4.7462178015970874e-27,8.267195264962776e-20,5.511474663545945e-20,2.3724336124286106e-32,2.65898414397725e-14,3.397904239333824e-36,8.907970048273014e-45,1.102292514887829e-19,1.1022924885564283e-19,5.779910234280805e-20,5.2430185681764e-20,-1.1291370842906855e-19,1.653438941108696e-19
6.308999999999998,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.211621529766236e-15,1.0705427491956355e-15,3.1473115107196976e-25,0.0659999999999981,4.6239452175305023e-29,4.2639152076590346e-19,1.4340116817891491e-12,2.2293638995417008e-08,3.361429596446745e-14,0.000946728198603577,0.9990532308759896,4.783402815251604e-10,1.6990719158668306e-08,6.770155895548717e-22,1.1612406664143738e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962763e-20,1.6534389411108335e-19,5.511474663545928e-20,2.0994292371487592e-32,-8.715250743307479e-15,3.3939441922759166e-36,4.7406006192249296e-27,6.300183452767925e-27,-2.0998688034379634e-25,1.473978343980824e-28,8.71514051405599e-15,-8.715140513809467e-15,2.6329161009984464e-27,-3.9168696528435566e-26,-3.0983397980329657e-32,-1.1188171912688482e-26,4.7406216169112454e-27,8.267195264962763e-20,5.511474663545928e-20,2.0994292371487592e-32,8.715250743307479e-15,3.3939442011839046e-36,8.907988003812368e-45,1.102292514888794e-19,1.102292488559633e-19,5.779910234285442e-20,5.243018568180541e-20,-1.1291370842924694e-19,1.6534389411108335e-19
6.317999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.211621529766236e-15,1.0705427491956355e-15,3.1473115107196976e-25,0.0659999999999981,4.6239452175305023e-29,4.2639152076590346e-19,1.4340116817891491e-12,2.2293638995417008e-08,3.361429596446745e-14,0.000946728198603577,0.9990532308759896,4.783402815251604e-10,1.6990719158668306e-08,6.770155895548717e-22,1.1612406664143738e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962763e-20,1.6534389411108335e-19,5.511474663545928e-20,2.0994292371487592e-32,-8.715250743307479e-15,3.3939441922759166e-36,4.7406006192249296e-27,6.300183452767925e-27,-2.0998688034379634e-25,1.473978343980824e-28,8.71514051405599e-15,-8.715140513809467e-15,2.6329161009984464e-27,-3.9168696528435566e-26,-3.0983397980329657e-32,-1.1188171912688482e-26,4.7406216169112454e-27,8.267195264962763e-20,5.511474663545928e-20,2.0994292371487592e-32,8.715250743307479e-15,3.3939442011839046e-36,8.907988003812368e-45,1.102292514888794e-19,1.102292488559633e-19,5.779910234285442e-20,5.243018568180541e-20,-1.1291370842924694e-19,1.6534389411108335e-19
6.317999999999999,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.2161964893516663e-15,1.0720677389134217e-15,3.1473178061504876e-25,0.0659999999999981,4.623954544751975e-29,4.263923745162219e-19,1.4340116817902843e-12,2.2293638995416968e-08,3.3614295964493993e-14,0.000946728198603548,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155927078833e-22,1.1612406664143723e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962744e-20,1.6534389411130873e-19,5.51147466354591e-20,2.7815148300643825e-32,-1.637578961322106e-14,3.390277085541904e-36,4.735001169412504e-27,6.305355248744085e-27,-2.0998119947638395e-25,1.4759857046506724e-28,1.637567938396957e-14,-1.637567938372305e-14,2.6325316131591738e-27,-3.91683160308824e-26,-3.6664891316272e-32,-1.1187946145550751e-26,4.735028987951082e-27,8.267195264962744e-20,5.51147466354591e-20,2.7815148300643825e-32,1.637578961322106e-14,3.39027709444991e-36,8.908005937437078e-45,1.102292514889633e-19,1.102292488564317e-19,5.779910234290091e-20,5.243018568184681e-20,-1.1291370842942526e-19,1.6534389411130873e-19
6.326999999999999,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.2161964893516663e-15,1.0720677389134217e-15,3.1473178061504876e-25,0.0659999999999981,4.623954544751975e-29,4.263923745162219e-19,1.4340116817902843e-12,2.2293638995416968e-08,3.3614295964493993e-14,0.000946728198603548,0.9990532308759897,4.783402815251604e-10,1.6990719158668306e-08,6.770155927078833e-22,1.1612406664143723e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962744e-20,1.6534389411130873e-19,5.51147466354591e-20,2.7815148300643825e-32,-1.637578961322106e-14,3.390277085541904e-36,4.735001169412504e-27,6.305355248744085e-27,-2.0998119947638395e-25,1.4759857046506724e-28,1.637567938396957e-14,-1.637567938372305e-14,2.6325316131591738e-27,-3.91683160308824e-26,-3.6664891316272e-32,-1.1187946145550751e-26,4.735028987951082e-27,8.267195264962744e-20,5.51147466354591e-20,2.7815148300643825e-32,1.637578961322106e-14,3.39027709444991e-36,8.908005937437078e-45,1.102292514889633e-19,1.102292488564317e-19,5.779910234290091e-20,5.243018568184681e-20,-1.1291370842942526e-19,1.6534389411130873e-19
6.326999999999999,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999977,3.220771448959563e-15,1.0735927286386945e-15,3.147324097923797e-25,0.06599999999999812,4.6239638612438995e-29,4.263932264046729e-19,1.4340116817914204e-12,2.2293638995416935e-08,3.3614295964520575e-14,0.0009467281986035763,0.9990532308759896,4.783402815251604e-10,1.6990719158668306e-08,6.770155958608516e-22,1.1612406664143715e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962732e-20,1.653438941115235e-19,5.511474663545894e-20,2.37719032378761e-32,-8.909539772616881e-15,3.38610504196954e-36,4.729424780173986e-27,6.3106318393833444e-27,-2.0997553086270034e-25,1.4768210165787396e-28,8.909429543365393e-15,-8.90942954311888e-15,2.6322771255911473e-27,-3.9168058780808607e-26,-3.1392658093511944e-32,-1.1187731139546585e-26,4.729448555463329e-27,8.267195264962732e-20,5.511474663545894e-20,2.37719032378761e-32,8.909539772616881e-15,3.386105050877564e-36,8.908023850391361e-45,1.1022925148905394e-19,1.1022924885677682e-19,5.779910234294732e-20,5.2430185681888275e-20,-1.1291370842960384e-19,1.653438941115235e-19
6.3359999999999985,700,101324.99999999999,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.053999999999999895,0.0,0.0,0.8799999999999977,3.220771448959563e-15,1.0735927286386945e-15,3.147324097923797e-25,0.06599999999999812,4.6239638612438995e-29,4.263932264046729e-19,1.4340116817914204e-12,2.2293638995416935e-08,3.3614295964520575e-14,0.0009467281986035763,0.9990532308759896,4.783402815251604e-10,1.6990719158668306e-08,6.770155958608516e-22,1.1612406664143715e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.267195264962732e-20,1.653438941115235e-19,5.511474663545894e-20,2.37719032378761e-32,-8.909539772616881e-15,3.38610504196954e-36,4.729424780173986e-27,6.3106318393833444e-27,-2.0997553086270034e-25,1.4768210165787396e-28,8.909429543365393e-15,-8.90942954311888e-15,2.6322771255911473e-27,-3.9168058780808607e-26,-3.1392658093511944e-32,-1.1187731139546585e-26,4.729448555463329e-27,8.267195264962732e-20,5.511474663545894e-20,2.37719032378761e-32,8.909539772616881e-15,3.386105050877564e-36,8.908023850391361e-45,1.1022925148905394e-19,1.1022924885677682e-19,5.779910234294732e-20,5.2430185681888275e-20,-1.1291370842960384e-19,1.653438941115235e-19
6.3359999999999985,700,101324.99999999996,5.8333e-05,0.066,0.88,0.05399999999999999,0.075,700.0,1e-11,1e-22,IdealGasReactor,off,0.05399999999999989,0.0,0.0,0.8799999999999978,3.2253464087554225e-15,1.0751177184266205e-15,3.1473303783397227e-25,0.0659999999999981,4.6239731662755225e-29,4.2639407726725747e-19,1.4340116817925566e-12,2.22936389954169e-08,3.3614295964547144e-14,0.0009467281986036694,0.9990532308759896,4.783402815251604e-10,1.6990719158668306e-08,6.770155990138587e-22,1.1612406664143707e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26719526496272e-20,1.6534389411174774e-19,5.511474663545876e-20,2.3806073389286565e-32,1.099120794378905e-14,3.381950891577267e-36,4.72385103362381e-27,6.315844705815569e-27,-2.099698688694009e-25,1.4782280889590467e-28,-1.0991318173040538e-14,1.0991318173287045e-14,2.631980869417452e-27,-3.9167752251002364e-26,-3.5726000468383225e-32,-1.1187506648337442e-26,4.72387484307915e-27,8.26719526496272e-20,5.511474663545876e-20,2.3806073389286565e-32,-1.099120794378905e-14,3.3819509004853086e-36,8.908041741267412e-45,1.1022925148915212e-19,1.1022924885717125e-19,5.779910234299378e-20,5.243018568192971e-20,-1.129137084297823e-19,1.6534389411174774e-19
